Tender ID :,Tender Ref No :,Tender Title :,Work Description,Tender Value in ₹,Tender Currency,Bid Currency,Publish Date,Contract Date :,Update Date,Issuing Authority Name,Issuing Authority Designation,Issuing Organisation Name,Issuing Address,Approving Authority Name,Approving Authority Designation,Approving Organisation Name,EMD Amount,Tender Fee Amount,Tender Processing Fee Amount,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type
106548,NIT NO.12/2025-26 GR-03,CONSTRUCTION OF DRAIN FROM NH 82 TO DURGA STHAN IN GAYA MUNCIPAL CORPORATION IN WARD NO. 46 ASHOK BIHAR COLONY,CONSTRUCTION OF DRAIN FROM NH 82 TO DURGA STHAN IN GAYA MUNCIPAL CORPORATION IN WARD NO. 46 ASHOK BIHAR COLONY,2664574.0,INR,INR,2025-08-03 07:52:15+00:00,2025-07-25T16:36:37.815000+00:00,2025-08-11T06:16:36+00:00,ASHOK KUMAR,PROJECT DIRECTOR,BUIDCO GAYA,GAYA,ASHOK KUMAR,PROJECT DIRECTOR,BUIDCO GAYA,53300.0,11800.0,590.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures
106546,NIT NO.12/2025-26 GR-01,CONSTRUCTION OF ROAD AND DRAIN FROM CHANAKYAPURI COLONY MUKHYA HOUSE TO JAINENDRA PASWAN HOUSE VIA NISHIKANT SHARMA HOUSE IN WARD NO. 32 UNDER NAGAR NIGAM GAYA,CONSTRUCTION OF ROAD AND DRAIN FROM CHANAKYAPURI COLONY MUKHYA HOUSE TO JAINENDRA PASWAN HOUSE VIA NISHIKANT SHARMA HOUSE IN WARD NO. 32 UNDER NAGAR NIGAM GAYA,4722024.0,INR,INR,2025-08-03 07:08:29+00:00,2025-07-25T16:15:44.989000+00:00,2025-10-04T07:12:01+00:00,ASHOK KUMAR,PROJECT DIRECTOR,BUIDCO GAYA,GAYA,ASHOK KUMAR,PROJECT DIRECTOR,BUIDCO GAYA,95000.0,11800.0,590.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures
106674,NIT 05/01/2025-26,Construction of R.C.C Drain from Laxman Ram house to Main Drain in ward no. 01,Construction of R.C.C Drain from Laxman Ram house to Main Drain in ward no. 01,2494300.0,INR,INR,2025-08-07 13:10:31+00:00,2025-07-28T11:05:53.913000+00:00,2025-11-19T06:33:21+00:00,"EXECUTIVE OFFICER, (DEHRI DALMIANAGAR)",EO,NAGAR PARISHAD DEHRI DALMIANAGAR,NAGAR PARISHAD DEHRI PANI TANKI,"EXECUTIVE OFFICER, (DEHRI DALMIANAGAR)",EO,NAGAR PARISHAD DEHRI DALMIANAGAR,50000.0,5000.0,590.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 4, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Others
107081,RE-TENDER NIT NO-32/2024-25/(R2)T.W/DMF,"Construction of 15 nos 125mmx 45 mtr deep gravel packed T/W(G.P.T) with I.M-II Hand Pump, platform & drain  in place of  water scarce areas, Block- Tikari at different location Under P.H. Division, Gaya for the year 2024-25 in district Gaya ji. in District of Gaya ji Vide AA 3184/Dt-18-11-2024 of Mining Department, Gaya ji","Construction of 15 nos 125mmx 45 mtr deep gravel packed T/W(G.P.T) with I.M-II Hand Pump, platform & drain  in place of  water scarce areas, Block- Tikari at different location Under P.H. Division, Gaya for the year 2024-25 in district Gaya ji. in District of Gaya ji Vide AA 3184/Dt-18-11-2024 of Mining Department, Gaya ji",1372455.0,INR,INR,2025-08-07 07:15:33+00:00,2025-07-31T10:18:24.754000+00:00,2025-09-16T12:04:26+00:00,AVINASH SINGH PARMARTHI,EXECUTIVE ENGINEER,PH DIVISION GAYA JI,MAA AMBE NIWAS NEAR VC RESIDENCE GAYA,Abhijeet Kumar,SE,PHED_CIRCLE_GAYA,27500.0,5000.0,590.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures
107161,14/BCD/PATNACITY/2025-26,"CONSTRUCTION OF PANCHAYAT SARKAR, MODEL TYPE-1,(FOR FLOOD AREA)  (BAHADURPUR PANCHAYAT IN GRAM-BAHADURPUR, SABNIMA PANCHAYAT IN GRAM-CHANDA AND USMANPUR PANCHAYAT IN GRAM-USMANPUR) , BLOCK-ATHMALGOLA, DIST:- PATNA , YEAR:-2024-25","CONSTRUCTION OF PANCHAYAT SARKAR, MODEL TYPE-1,(FOR FLOOD AREA)  (BAHADURPUR PANCHAYAT IN GRAM-BAHADURPUR, SABNIMA PANCHAYAT IN GRAM-CHANDA AND USMANPUR PANCHAYAT IN GRAM-USMANPUR) , BLOCK-ATHMALGOLA, DIST:- PATNA , YEAR:-2024-25",92451877.99,INR,INR,2025-08-01 05:53:42+00:00,2025-08-01T05:38:37.944000+00:00,2025-08-29T10:59:33+00:00,"Executive Engineer, BUILDING DIVISION PATNA CITY",EE,BUILDING DIVISION PATNA CITY,"EE, BUILDING DIVISION PATNA CITY, BCD, GULZARBAG, PATNA BIHAR",SUPERINTENDING ENGINEER PATNA CIRCLE,SE,BCD PATNA CIRCLE,1849038.0,10000.0,5900.0,True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,False,Immediate Measures
107157,RENIT SBD-04/2025-26/MID/KAIMUR,"Renovation of Chamariya Mukka Nala, Bhudhwa Nala, Phulkuriya Nala, Dudhmaniya Nala, Terhawa Nala, Basahin, Basahi, Patalkhoriya, Majhaniya Nala Check Dam","Renovation of Chamariya Mukka Nala, Bhudhwa Nala, Phulkuriya Nala, Dudhmaniya Nala, Terhawa Nala, Basahin, Basahi, Patalkhoriya, Majhaniya Nala Check Dam",140535635.0,INR,INR,2025-08-01 05:49:15+00:00,2025-08-01T05:19:43.737000+00:00,2025-12-01T08:37:02+00:00,Sandeep Kumar,"EE, Kaimur, Mohania",MWRD,"MID, Kaimur, Mohania",Sunil Kumar,CE-Patna/CE MUZAFFARPUR,MWRD,2405400.0,10000.0,5900.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 2, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,False,Immediate Measures
107174,Buidco-06/2024-25,Construction of PCC Road cum RCC Drain from near of Paswan Chauk to Ajaji chauk via Reyaj hashmi's house in ward No.-26,Construction of PCC Road cum RCC Drain from near of Paswan Chauk to Ajaji chauk via Reyaj hashmi's house in ward No.-26,7190825.0,INR,INR,2025-08-01 11:21:40+00:00,2025-08-01T09:11:08.108000+00:00,2025-08-13T11:31:00+00:00,Abhay Kumar Pandey,PROJECT DIRECTOR,Bihar Urban Infrastructure Development Corporation Ltd.,"Vaishali, Buidco",Abhay Kumar Pandey,PROJECT DIRECTOR,Bihar Urban Infrastructure Development Corporation Ltd.,143900.0,17700.0,3540.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Others
107178,NIT-10/2025-26/GR22,"Construction of PCC road and RCC drain in Ekbal Nagar from h/o Shiv belding to Devi Athan and h/o Shiv Yadav at Ward No. 06  under GMC, Gaya","Construction of PCC road and RCC drain in Ekbal Nagar from h/o Shiv belding to Devi Athan and h/o Shiv Yadav at Ward No. 06  under GMC, Gaya",1466200.0,INR,INR,2025-08-01 10:00:58+00:00,2025-08-01T09:55:11.420000+00:00,2025-12-09T08:31:59+00:00,KUMAR ANURAG,MUNICIPAL COMMISSIONER GAYA,GAYA MUNICIPAL CORPORATION,NEAR KEDARNATH MARKET GAYA,KUMAR ANURAG,MUNICIPAL COMMISSIONER GAYA,GAYA MUNICIPAL CORPORATION,29324.0,2500.0,590.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures
107181,NIT -10/F.Y 2025-26 GROUP-01,"Construction of 30 Nos. 125mm x 40mm x 61m Deep hand operated T/W with I.M.-II Hand Pump, Platform & Drain and Construction of  Soakpit of 1.0 m dia & 2.0 m deep with dry brick honey comb shaft with bricks of class designation 100B etc in  summer and heat situation and in place of water table depletion  for the year 2025-26 under P.H. Division, Darbhanga in district Darbhanga.","Construction of 30 Nos. 125mm x 40mm x 61m Deep hand operated T/W with I.M.-II Hand Pump, Platform & Drain and Construction of  Soakpit of 1.0 m dia & 2.0 m deep with dry brick honey comb shaft with bricks of class designation 100B etc in  summer and heat situation and in place of water table depletion  for the year 2025-26 under P.H. Division, Darbhanga in district Darbhanga.",2124200.0,INR,INR,2025-08-01 10:50:17+00:00,2025-08-01T10:20:40.395000+00:00,2025-08-14T06:23:29+00:00,PRADEEP KUMAR JHA,Executive Engineer P.H DIVISION DARBHANGA,PHED DARBHANGA,PHED DARBHANGA,RAJESH KUMAR RAUSHAN,SE,PHED JHANJHARPUR,43000.0,5000.0,590.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures
107175,RE-NIT -02R2/2025-26 GR-05,"GR NO-05 NAME OF WORK-  Estimate for Construction of New deep hand-pumps ( India Mark-II) with Simple Boring,  GPT Boring & Machine  Drilled Boring and Construction of  Platform with 3 meter  long  P.C.C.  Drain  for  providing  drinking  water in  water scarce areas & SC Tolas  for summer of 2025 at  different places in Aurangabad District under P.H. Division Aurangabad. (Year :? 2025-26.).","GR NO-05 NAME OF WORK-  Estimate for Construction of New deep hand-pumps ( India Mark-II) with Simple Boring,  GPT Boring & Machine  Drilled Boring and Construction of  Platform with 3 meter  long  P.C.C.  Drain  for  providing  drinking  water in  water scarce areas & SC Tolas  for summer of 2025 at  different places in Aurangabad District under P.H. Division Aurangabad. (Year :? 2025-26.).",2840900.0,INR,INR,2025-08-05 13:30:10+00:00,2025-08-01T09:32:24.694000+00:00,2025-09-16T07:19:21+00:00,"EXECUTIVE ENGINEER, AURANGABAD",EE,PH DIVISION AURANGABAD,"PHED COLONY , AURANGABAD","EXECUTIVE ENGINEEER, AURANGABAD",EE,"PH DIVISION, AURANGABAD",56900.0,5000.0,590.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures
