Tender ID :,Tender Ref No :,Tender Title :,Work Description,Tender Value in ₹,Tender Currency,Bid Currency,Publish Date,Contract Date :,Update Date,Issuing Authority Name,Issuing Authority Designation,Issuing Organisation Name,Issuing Address,Approving Authority Name,Approving Authority Designation,Approving Organisation Name,EMD Amount,Tender Fee Amount,Tender Processing Fee Amount,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type
96506,NIT 14/2024-25/IMD CHAPRA/GR2,"Estimate for Emergency Flood Ambulance during the Flood 2025 Under Irrigation Mechanical Sub Division, Chapra-02.  (During Flood 2025)","Estimate for Emergency Flood Ambulance during the Flood 2025 Under Irrigation Mechanical Sub Division, Chapra-02.  (During Flood 2025)",1631709.0,INR,INR,2025-04-01 04:26:52+00:00,2025-03-31T07:25:30.408000+00:00,2025-06-07T11:02:14+00:00,SANTOSH KUMAR PRABHAKAR,EE,WATER RESOURCES DEPARTMENT,FLOOD CONTROL DIVISION MUZAFFARPUR,PURNENDU KUMAR,SE,WRD,32700.0,5000.0,590.0,True,"{'Flood': 6, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 2, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 2, 'dam': 0, 'Nallah': 0, 'nala': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,False,Immediate Measures
96511,NIT 14/2024-25/IMD CHAPRA/GR3,"F/E OF A.F.S GATE, EMBEDDED PART,HOISTNG SYSTEM,PLATFORM ETC AT-1.5 KM OF MUKRERA OF SONDHI EMBANKMENT (L),AT- 7.00 KM OF TIWARI TOLA, AT-1.5 KM OF MUBARAKPUR,AT-8.8 KM OF MIYAPATTI OF SONDHI EMBANKMENT ®AT-2.0 KM OF INAIE-02 OF INAIE JAMINDARI BANDH AND AT-2.00 KM OF UMDHA-01 OF NAINEE JAMINDARI BANDH UNDER FLOOD CONTROL AND DRAINAGE DIVISION, CHAPRA. FOR YEAR- 2024-25 .","F/E OF A.F.S GATE, EMBEDDED PART,HOISTNG SYSTEM,PLATFORM ETC AT-1.5 KM OF MUKRERA OF SONDHI EMBANKMENT (L),AT- 7.00 KM OF TIWARI TOLA, AT-1.5 KM OF MUBARAKPUR,AT-8.8 KM OF MIYAPATTI OF SONDHI EMBANKMENT ®AT-2.0 KM OF INAIE-02 OF INAIE JAMINDARI BANDH AND AT-2.00 KM OF UMDHA-01 OF NAINEE JAMINDARI BANDH UNDER FLOOD CONTROL AND DRAINAGE DIVISION, CHAPRA. FOR YEAR- 2024-25 .",2296648.0,INR,INR,2025-04-01 04:21:43+00:00,2025-03-31T08:10:33.970000+00:00,2025-06-07T10:43:23+00:00,SANTOSH KUMAR PRABHAKAR,EE,WATER RESOURCES DEPARTMENT,FLOOD CONTROL DIVISION MUZAFFARPUR,PURNENDU KUMAR,SE,WRD,46000.0,5000.0,590.0,True,"{'Flood': 2, 'Embankment': 4, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'nala': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures
96516,NIT 14/2024-25/IMD CHAPRA/GR4,"F/E OF A.F.S GATE, EMBEDDED PART,HOISTNG SYSTEM,PLATFORM ETC AT-75.00 KM ( FULWARIYA)  OF 7 N0. GOGRA EMBANKMENT, AT BALKHANDI OF KAURIMAL-01 EMBANKMENT, AT MAHAMMADPUR-01 OF KAURIMAL-02 EMBANKMENT, AT RAJENDRA SLUICE OF KAWEL EMBANKMENT AND AT-0.75 KM (SUBHDRA) OF KANYA SUBHDRA JAMINDARI BANDH UNDER FLOOD CONTROL AND DRAINAGE DIVISION, CHAPRA. FOR YEAR- 2024-25","F/E OF A.F.S GATE, EMBEDDED PART,HOISTNG SYSTEM,PLATFORM ETC AT-75.00 KM ( FULWARIYA)  OF 7 N0. GOGRA EMBANKMENT, AT BALKHANDI OF KAURIMAL-01 EMBANKMENT, AT MAHAMMADPUR-01 OF KAURIMAL-02 EMBANKMENT, AT RAJENDRA SLUICE OF KAWEL EMBANKMENT AND AT-0.75 KM (SUBHDRA) OF KANYA SUBHDRA JAMINDARI BANDH UNDER FLOOD CONTROL AND DRAINAGE DIVISION, CHAPRA. FOR YEAR- 2024-25",2301107.0,INR,INR,2025-04-01 04:15:48+00:00,2025-03-31T08:54:06.184000+00:00,2025-06-07T10:24:46+00:00,SANTOSH KUMAR PRABHAKAR,EE,WATER RESOURCES DEPARTMENT,FLOOD CONTROL DIVISION MUZAFFARPUR,PURNENDU KUMAR,SE,WRD,46100.0,5000.0,590.0,True,"{'Flood': 2, 'Embankment': 8, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 2, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'nala': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures
96517,NIT 14/2024-25/IMD CHAPRA/GR5,"F/E OF A.F.S GATE, EMBEDDED PART,HOISTNG SYSTEM,PLATFORM ETC AT-BHALUA, MAHUEE-02,CHAMTOLI, DEKULI AAMDADHI, LALPUR DEKULI OF BOHTA JAMINDARI BANDH UNDER FLOOD CONTROL AND DRAINAGE DIVISION , CHAPRA . FOR YEAR- 2024-25","F/E OF A.F.S GATE, EMBEDDED PART,HOISTNG SYSTEM,PLATFORM ETC AT-BHALUA, MAHUEE-02,CHAMTOLI, DEKULI AAMDADHI, LALPUR DEKULI OF BOHTA JAMINDARI BANDH UNDER FLOOD CONTROL AND DRAINAGE DIVISION , CHAPRA . FOR YEAR- 2024-25",1568187.0,INR,INR,2025-04-01 04:10:49+00:00,2025-03-31T11:17:35.232000+00:00,2025-06-07T09:01:23+00:00,SANTOSH KUMAR PRABHAKAR,EE,WATER RESOURCES DEPARTMENT,FLOOD CONTROL DIVISION MUZAFFARPUR,PURNENDU KUMAR,SE,WRD,31400.0,5000.0,590.0,True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'nala': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,False,Immediate Measures
96527,NIT NO: 06/MMC/2024-25,"Empanelment of Agencies for Emergency works related to Drain, Slab, Culvert Construction/Repairing, maintenance related works etc. in MMC Area","Empanelment of Agencies for Emergency works related to Drain, Slab, Culvert Construction/Repairing, maintenance related works etc. in MMC Area",0.0,INR,INR,2025-04-01 10:15:02+00:00,2025-04-01T06:41:21.503000+00:00,2025-04-16T09:57:03+00:00,Muzaffarpur Municipal Commissioner,Municipal Commissioner,Muzaffarpur Municipal Corporation,Opposite of Muzaffarpur Railway Station,"MUNICIPAL COMMISSIONER, MUZAFFARPUR",MUNICIPAL COMMISSIONER,MUZAFFARPUR MUNICIPAL CORPORATION,100000.0,10000.0,590.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 2, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'nala': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures
96542,FBJ/NIT 03/2024-25/G1,"Detailed estimate for construction  of P.C.C. Road & R.C.C. Drain from Nasima Khatoon House to Gohar Ali House, Ward No. 13, Nagar Parishad Forbesganj  for the year of 2024-25.","Detailed estimate for construction  of P.C.C. Road & R.C.C. Drain from Nasima Khatoon House to Gohar Ali House, Ward No. 13, Nagar Parishad Forbesganj  for the year of 2024-25.",814716.0,INR,INR,2025-04-01 11:01:07+00:00,2025-04-01T10:26:07.831000+00:00,2025-07-26T07:03:03+00:00,Suryanand Singh,Executive Officer Forbesganj,Nagar Parishad Forbesganj,Ward 06 Forbesganj,Suryanand Singh,Executive Officer Forbesganj,Nagar Parishad Forbesganj,13300.0,1250.0,590.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'nala': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures
96544,BUIDCo/ Yo-2066/21- 09 (Gr- 01),Kurjee Nala from Rajeev Nagar DPS to Shakuntala Market to Atal Path to Kurjee DPS.,Kurjee Nala from Rajeev Nagar DPS to Shakuntala Market to Atal Path to Kurjee DPS.,1668200000.0,INR,INR,2025-04-01 11:52:50+00:00,2025-04-01T11:41:17.522000+00:00,2025-07-01T14:30:34+00:00,AMIT KUMAR SINGH,PROJECT DIRECTOR,Bihar Urban Infrastructure Development Corporation Ltd.,"West Boring Canal Road, Rajapur Pul Patna",AMIT KUMAR SINGH,PROJECT DIRECTOR,Bihar Urban Infrastructure Development Corporation Ltd.,17682000.0,88500.0,5900.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'nala': 2, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,False,Immediate Measures
96529,06SBD/2024-25/FCD/GOPALGANJ,"Raising Strengthening, protection, and Black topping in between Km 80.00 to Km 152.00 of Saran embankment & allied Chharki. 1- Raising strengthening, protection, and Black topping in between Km 120.280 to Km 152.00 of Saran embankment. 2- Strengthening, Protection Work and blacktopping of all Chharki in B/W km 80.00 to 152.00 of Saran Embankment","Raising Strengthening, protection, and Black topping in between Km 80.00 to Km 152.00 of Saran embankment & allied Chharki. 1- Raising strengthening, protection, and Black topping in between Km 120.280 to Km 152.00 of Saran embankment. 2- Strengthening, Protection Work and blacktopping of all Chharki in B/W km 80.00 to 152.00 of Saran Embankment",3405206119.0,INR,INR,2025-04-01 08:00:53+00:00,2025-04-01T07:31:29.587000+00:00,2025-04-13T10:53:30+00:00,Dinesh Kumar,"SE Flood, Gopalganj",Water Resources Department,"Flood Control Circle, Gopalganj",Dinesh Kumar,"SE, Gopalganj",Water Resources Department,35052100.0,10000.0,5900.0,True,"{'Flood': 0, 'Embankment': 6, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 6, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'nala': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Repair and Restoration
96546,NIT NO- 09/E/PATLIPUTRA/2025  Gr-02,Construction Of Pcc Road From Ramlala Apartment To Corner of Digha Halt Bridge Road In Ward-01,Construction Of Pcc Road From Ramlala Apartment To Corner of Digha Halt Bridge Road In Ward-01,5914500.0,INR,INR,2025-04-01 12:03:40+00:00,2025-04-01T11:46:40.343000+00:00,2025-04-14T07:08:39+00:00,"Aashish Prasad, Executive Engineer",EE,Patliputra Division,Sahdev Matho Marg sk puri park patna,Shushil Kumar Jha,EE,"New Capital Division, Patna Municipal Corporation, Patna",118300.0,10000.0,590.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 2, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'nala': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,True,Immediate Measures
96549,BUIDCo/ Yo-2066/21- 09 (Gr- 03),Anandpuri Nala (Baba Chowk to Atal Path A.N. College Indra Sinha Path-Rajapur Pul),Anandpuri Nala (Baba Chowk to Atal Path A.N. College Indra Sinha Path-Rajapur Pul),867400000.0,INR,INR,2025-04-01 12:15:37+00:00,2025-04-01T12:00:33.159000+00:00,2025-07-01T14:50:00+00:00,AMIT KUMAR SINGH,PROJECT DIRECTOR,Bihar Urban Infrastructure Development Corporation Ltd.,"West Boring Canal Road, Rajapur Pul Patna",AMIT KUMAR SINGH,PROJECT DIRECTOR,Bihar Urban Infrastructure Development Corporation Ltd.,9674000.0,59000.0,5900.0,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'nala': 2, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,,False,False,Immediate Measures
