Tender ID :,Tender Ref No :,Tender Title :,Work Description,Tender Value in ₹,Tender Currency,Bid Currency,Publish Date,Contract Date :,Update Date,Issuing Authority Name,Issuing Authority Designation,Issuing Organisation Name,Issuing Address,Approving Authority Name,Approving Authority Designation,Approving Organisation Name,EMD Amount,Tender Fee Amount,Tender Processing Fee Amount
6070,RCD/DBG/14/2020-21_Retender,"W/S with maintenance work of Bathiya-Narayanpur-Kakodha-Mahiya-Devna-Rajakharwar Road in K.M. 9 (P), 10, 11, 12 (P), 13, 14 (P), 15 (P) & 17 (P) (Total Length-4.106 K.M.)  
under  R.C.D.,  Road Division, Darbhanga for the Year 2020-21. (Remaining Work)","W/S with maintenance work of Bathiya-Narayanpur-Kakodha-Mahiya-Devna-Rajakharwar Road in K.M. 9 (P), 10, 11, 12 (P), 13, 14 (P), 15 (P) & 17 (P) (Total Length-4.106 K.M.)  
under  R.C.D.,  Road Division, Darbhanga for the Year 2020-21. (Remaining Work)",83185730.0,INR,INR,2020-12-02 08:45:10+00:00,2020-12-01T13:54:41.608000+00:00,2020-12-22T16:18:51+00:00,Sunil Kumar,"Executive Engineer,RCD, Road Division, Darbhanga",Road Construction Department,"Laheriasarai, Darbhanga","Superintending Engineer, RCD, Road Circle Darbhanga",Suprintending Engineer,Road Construction Department,1664000.0,10000.0,5900.0
6071,06 RCD/RDNO-GAYA/2020-21,"IRQP work in Kandaul - Tajpur - Satamas - Sarbahda Road from km- 0.00 to km- 14.00  under Road Division No-1, Gaya for the year 2019-20 (GROUP-01)","IRQP work in Kandaul - Tajpur - Satamas - Sarbahda Road from km- 0.00 to km- 14.00  under Road Division No-1, Gaya for the year 2019-20 (GROUP-01)",73188201.0,INR,INR,2020-12-02 03:09:18+00:00,2020-12-02T02:10:55.471000+00:00,2020-12-11T10:05:50+00:00,SAANJIT KUMAR,EXECUTIVE ENGINEER,ROAD CONSTRUCTION DEPARTMENT,"ROAD DIVISION NO-1, GAYA",ASHOK KUMAR,SE,ROAD CIRCLE MAGADH GAYA,1463800.0,10000.0,5900.0
6072,RETENDER NIT-06-2020-21,Disposal and Processing of Solid Waste in Two (2) Compost Pit Site Nagar Panchayat Koath,Disposal and Processing of Solid Waste in Two (2) Compost Pit Site Nagar Panchayat Koath,0.0,INR,INR,2020-12-02 10:03:57+00:00,2020-12-02T09:36:46.957000+00:00,2021-12-10T10:01:25+00:00,Mr. Sudhanshu Kumar(EXECUTIVE OFFICER MOHANIA),EO MOHANIA,NAGAR PANCHAYAT MOHANIA,"NAGAR PANCHAYAT MOHANIA, KAIMUR",EXECUTIVE OFFICER KOATH,EO KOATH,NAGAR PANCHAYAT KOATH,10000.0,5000.0,590.0
6073,05-EST/ NPGGH/2020-21,"Request for Proposal for Empanelment of Agencies for Providing Skilled/ Semiskilled/ Unskilled Manpower like Drivers, Operators, Multitasking staff, Plumber and Sanitation staff etc. & resource persons for training /capacity building and mass awareness on outsourcing basis for Nagar Panchayat Ghoghardiha, Madhubani","Request for Proposal for Empanelment of Agencies for Providing Skilled/ Semiskilled/ Unskilled Manpower like Drivers, Operators, Multitasking staff, Plumber and Sanitation staff etc. & resource persons for training /capacity building and mass awareness on outsourcing basis for Nagar Panchayat Ghoghardiha, Madhubani",0.0,INR,INR,2020-12-02 11:32:40+00:00,2020-12-02T10:06:39.816000+00:00,2021-09-16T07:26:41+00:00,SANDEEP KUMAR,EXECUTIVE OFFICER NP GHOGHARDIHA,NAGAR PANCHAYAT GHOGHARDIHA,GHOGHARDIHA,ANIRUDH KUMAR,EXECUTIVE OFFICER JAGDISHPUR,NAGAR PANCHAYAT JAGDISHPUR,200000.0,10000.0,590.0
6074,10/BCD/BHABUA/2020-21,Construction work Of District Women Empowerment Office Building under Kaimur District.,Construction work Of District Women Empowerment Office Building under Kaimur District.,2930912.0,INR,INR,2020-12-03 06:47:02+00:00,2020-12-03T06:34:08.429000+00:00,2020-12-14T09:31:00+00:00,"Executive Engineer, BHABUA",EE,"Executive Engineer, BHABUA","Executive Engineer, bhabua Division ,  BUILDING CONSTRUCTION DEPARTMENT, bhabua, Bihar","Superintending Engineer, Ara Circle",SE,Ara Circle,58700.0,5000.0,590.0
6075,14/2020-21/BCD/BETTIAH,Remaining work of Women I.T.I. Bettiah in District West Champaran.,Remaining work of Women I.T.I. Bettiah in District West Champaran.,20021128.0,INR,INR,2020-12-03 07:10:14+00:00,2020-12-03T06:46:38.313000+00:00,2020-12-23T09:31:00+00:00,"Executive Engineer, BUILDING DIVISION BETTIAH",EE,Executive Engineer Bettiah,"Executive Engineer Bettiah, BCD, Bettiah,  bihar","Superintending Engineer, BUILDING CIRCLE MOTIHARI",SE,"Superintending Engineer, Building Circle  Motihari",401000.0,10000.0,3540.0
6078,NIT- 08/2020-21 JAMUI,Renovation work of Schedule Tribe Ambedkar Govt. Welfare Hostel Building at Chakai in Dist- Jamui,Renovation work of Schedule Tribe Ambedkar Govt. Welfare Hostel Building at Chakai in Dist- Jamui,1665174.0,INR,INR,2020-12-03 10:35:09+00:00,2020-12-03T09:41:07.311000+00:00,2021-02-22T13:48:35+00:00,Executive Engineer Building Division Jamui,Executive Engineer,Building Construction Department,Near DM Office jamui,SUPERINTENDING ENGINEER BUILDING CIRCLE MUNGER`,SE,SUPERINTENDING ENGINEER BUILDING CIRCLE MUNGER,33400.0,5000.0,590.0
6079,04/2020-21/MWRD/NALANDA/GR/01,Renovation of Beautification & Dhaneshwar Ghat Pond Scheme Under M.I. Division Nalanda,Renovation of Beautification & Dhaneshwar Ghat Pond Scheme Under M.I. Division Nalanda,13875061.0,INR,INR,2020-12-03 11:36:16+00:00,2020-12-03T11:15:40.854000+00:00,2021-02-15T09:03:52+00:00,VISHNU DEO RAJAK,EXECUTIVE ENGINEER (EE),MINOR WATER RESOURCES DEPARTMENT,MINOR WATER RESOURCES DEPARTMENT NALANDA,YOGENDRA PRASAD YADAV (SE),SE,MINOR WATER RESOURCES DEPARTMENT,278000.0,10000.0,3540.0
6081,RCD/02/Muz-2/2020-21,"Bill of Quantity  for Strengthening of Basghata-Pahsaul-Jajuar-Pupari Road from Km 0.00 to 11.47 (Excluding Portions under N.H -527C) Net Length 6.774 Km with Earth Work,PQC Work, Construction of RCC Box Culvert, Construction of  H.L RCC Bridge, Cross Drain, Road Furniture and Miscellaneous Works For the Year 2020-2021 (Under PLAN HEAD)","Bill of Quantity  for Strengthening of Basghata-Pahsaul-Jajuar-Pupari Road from Km 0.00 to 11.47 (Excluding Portions under N.H -527C) Net Length 6.774 Km with Earth Work,PQC Work, Construction of RCC Box Culvert, Construction of  H.L RCC Bridge, Cross Drain, Road Furniture and Miscellaneous Works For the Year 2020-2021 (Under PLAN HEAD)",189871461.0,INR,INR,2020-12-04 12:27:57+00:00,2020-12-04T11:14:59.384000+00:00,2020-12-11T10:47:05+00:00,RAM SAKAL SINGH,EXECUTIVE ENGINEER,ROAD CONSTRUCTION DEPARTMENT,"MARIPUR, MUZAFFARPUR","SUPERINTENDING ENGINEER, NORTH BIHAR ROAD CIRCLE MUZAFFARPUR",SE,ROAD DIVISION NO 1 MUZAFFARPUR,2899000.0,10000.0,5900.0
6084,NIT19/2020-21/GR-02,Construction of rcc drain With cover in high court colony from bipin shaw to infront house of sunil mahto in ward no 28 under nagar parishad phulwari sharif,Construction of rcc drain With cover in high court colony from bipin shaw to infront house of sunil mahto in ward no 28 under nagar parishad phulwari sharif,1826446.0,INR,INR,2020-12-05 07:07:52+00:00,2020-12-05T07:01:20.439000+00:00,2020-12-18T09:57:12+00:00,EO,EO NAGAR PARISHAD PHULWARI SHARIF,NAGAR PARISHAD PHULWARI SHARIF,"SAHID BHAGAT SINGH GOLAMBAR, CHUNAUTI KUAN PHULWARI SHARIF, PATNA",MANOJ KUMAR,"EXECUTIVE OFFICER, Nagar Parishad Aurangabad",Nagar Parishad Aurangabad,36600.0,5000.0,590.0
