Tender ID :,Tender Ref No :,Tender Title :,Work Description,Tender Value in ₹,Tender Currency,Bid Currency,Publish Date,Contract Date :,Update Date,Issuing Authority Name,Issuing Authority Designation,Issuing Organisation Name,Issuing Address,Approving Authority Name,Approving Authority Designation,Approving Organisation Name,EMD Amount,Tender Fee Amount,Tender Processing Fee Amount
100484,MCD-NIT-02/2025-26-GR-08,Construction of PCC Path and Hume RCC Drain from Boundry of DAV Public School to Sunil Mahto in ward 20 under Municipal Council Danapur Nizamat.,Construction of PCC Path and Hume RCC Drain from Boundry of DAV Public School to Sunil Mahto in ward 20 under Municipal Council Danapur Nizamat.,3513900.0,INR,INR,2025-06-03 21:15:23+00:00,2025-05-20T12:05:16.821000+00:00,2025-09-25T12:35:03+00:00,"EXECUTIVE OFFICER, DANAPUR NIZAMAT",EO,NAGAR PARISHAD DANAPUR NIZAMAT,NAGAR PARISHAD DANAPUR NIZAMAT WARD NO.-35,"EXECUTIVE OFFICER, DANAPUR NIZAMAT",EO,NAGAR PARISHAD DANAPUR NIZAMAT,70300.0,10000.0,590.0
100699,61/PR/NBPDCL/2025,"Request for Proposal for ?Selection of System Integrator (ERPSI) for Supply, Installation, Commissioning, Implementation and Support for Enterprise Resource Planning (ERP) System at South Bihar Power Distribution Company Limited (SBPDCL) and North Bihar Power Distribution Company Limited (NBPDCL)?","Request for Proposal for ?Selection of System Integrator (ERPSI) for Supply, Installation, Commissioning, Implementation and Support for Enterprise Resource Planning (ERP) System at South Bihar Power Distribution Company Limited (SBPDCL) and North Bihar Power Distribution Company Limited (NBPDCL)?",1515300000.0,INR,INR,2025-06-11 14:19:16+00:00,2025-05-23T09:54:50.212000+00:00,2025-07-29T06:45:27+00:00,Cheif Engineer (Commercial),Cheif Engineer,NBPDCL,3rd floor smart metering cell NBPDCL bailey Road patna 800001,Cheif Engineer(Commercial),Cheif Engineer,NBPDCL,30306000.0,118000.0,5900.0
100727,NIT/01/2025-26/GR 11,"Construction of Renovation of community building and construction of library situated near Dominia Bridge in Ward No. 08  at Nagar Parishad Bihta, Patna","Construction of Renovation of community building and construction of library situated near Dominia Bridge in Ward No. 08  at Nagar Parishad Bihta, Patna",1839303.0,INR,INR,2025-06-02 17:32:24+00:00,2025-05-23T11:41:59.536000+00:00,2025-08-21T12:32:28+00:00,BIPIN KUMAR,"EXECUTIVE OFFICER,NP BIHTA",NAGAR PARISHAD BIHTA,NAGAR PARISHAD BIHTA,BIPIN KUMAR,"EXECUTIVE OFFICER,NP BIHTA",NAGAR PARISHAD BIHTA,36800.0,2500.0,590.0
101527,RE-Tender Notice No. 04/2025-26 (GR-01),Bill Of Qunatity Of The Renovation of P.C.C Road Durga high School to Kabaiya chowk in ward No:-26 & 27 Under Nagar Parisad LKI,Bill Of Qunatity Of The Renovation of P.C.C Road Durga high School to Kabaiya chowk in ward No:-26 & 27 Under Nagar Parisad LKI,4054156.0,INR,INR,2025-06-04 13:53:52+00:00,2025-05-29T11:05:48.689000+00:00,2025-12-13T07:26:04+00:00,"AMIT KUMAR, EXECUTIVE OFFICER LAKHISARAI MUNICIPAL COUNCIL","EXECUTIVE OFFICER, N.P. LAKHISARAI","Amit Kumar, LAKHISARAI MUNICIPAL COUNCIL","NAGAR PARISHAD, LAKHISARAI","Amit Kumar, E.O., LKR","EXECUTIVE OFFICER, N.P., Lakhisarai.",EXECUTIVE OFFICER LAKHISARAI MUNICIPAL COUNCIL,81000.0,5000.0,590.0
101590,NIT/01/2025-26/GR 16,"Construction of RCC Drainage from Ajay Sir's house via Manoj ji's house to Hari Pandit ji's house to Dukhan Pandit's house in ward no. 09  at Nagar Parishad Bihta, Patna","Construction of RCC Drainage from Ajay Sir's house via Manoj ji's house to Hari Pandit ji's house to Dukhan Pandit's house in ward no. 09  at Nagar Parishad Bihta, Patna",1647939.0,INR,INR,2025-06-02 17:54:57+00:00,2025-05-30T18:05:20.560000+00:00,2025-08-21T12:39:52+00:00,BIPIN KUMAR,"EXECUTIVE OFFICER,NP BIHTA",NAGAR PARISHAD BIHTA,NAGAR PARISHAD BIHTA,BIPIN KUMAR,"EXECUTIVE OFFICER,NP BIHTA",NAGAR PARISHAD BIHTA,33000.0,2500.0,590.0
101588,NIT/01/2025-26/GR 14,"Construction of R.C.C. Dranage & P.C.C. Road  from D.K. singh' House to Bindeshwar Prasad house in ward no. 09 at Nagar Parishad Bihta, Patna","Construction of R.C.C. Dranage & P.C.C. Road  from D.K. singh' House to Bindeshwar Prasad house in ward no. 09 at Nagar Parishad Bihta, Patna",2083338.0,INR,INR,2025-06-02 17:52:00+00:00,2025-05-30T17:54:22.439000+00:00,2025-09-02T10:16:28+00:00,BIPIN KUMAR,"EXECUTIVE OFFICER,NP BIHTA",NAGAR PARISHAD BIHTA,NAGAR PARISHAD BIHTA,BIPIN KUMAR,"EXECUTIVE OFFICER,NP BIHTA",NAGAR PARISHAD BIHTA,41700.0,5000.0,590.0
101591,NIT/01/2025-26/GR 17,"Construction of Drainage and P.C.C. road from Santosh Kumar's house to Nippu Singh's house via Sipahi ji's house in ward no. 10 at Nagar Parishad Bihta, Patna","Construction of Drainage and P.C.C. road from Santosh Kumar's house to Nippu Singh's house via Sipahi ji's house in ward no. 10 at Nagar Parishad Bihta, Patna",2703291.0,INR,INR,2025-06-02 17:34:18+00:00,2025-05-30T18:09:24.435000+00:00,2025-10-04T06:53:06+00:00,BIPIN KUMAR,"EXECUTIVE OFFICER,NP BIHTA",NAGAR PARISHAD BIHTA,NAGAR PARISHAD BIHTA,BIPIN KUMAR,"EXECUTIVE OFFICER,NP BIHTA",NAGAR PARISHAD BIHTA,54100.0,5000.0,590.0
101586,NIT/01/2025-26/GR 12,"Construction of R.C.C. Drainage  From Rajesh Chaudhary's house to Anil ji's house via Yogendra Singh's house to Devanand Singh's house in ward no. 08 at Nagar Parishad Bihta, Patna","Construction of R.C.C. Drainage  From Rajesh Chaudhary's house to Anil ji's house via Yogendra Singh's house to Devanand Singh's house in ward no. 08 at Nagar Parishad Bihta, Patna",4711138.0,INR,INR,2025-06-02 17:48:01+00:00,2025-05-30T17:48:36.391000+00:00,2025-10-04T06:51:51+00:00,BIPIN KUMAR,"EXECUTIVE OFFICER,NP BIHTA",NAGAR PARISHAD BIHTA,NAGAR PARISHAD BIHTA,BIPIN KUMAR,"EXECUTIVE OFFICER,NP BIHTA",NAGAR PARISHAD BIHTA,94300.0,5000.0,590.0
101587,NIT/01/2025-26/GR 13,"Construction of RCC Drainage from Ramji Pandit's house to Bindeshwar Prasad's house in ward no. 09  at Nagar Parishad Bihta, Patna","Construction of RCC Drainage from Ramji Pandit's house to Bindeshwar Prasad's house in ward no. 09  at Nagar Parishad Bihta, Patna",2629456.0,INR,INR,2025-06-02 17:49:55+00:00,2025-05-30T17:51:32.451000+00:00,2025-10-04T06:52:39+00:00,BIPIN KUMAR,"EXECUTIVE OFFICER,NP BIHTA",NAGAR PARISHAD BIHTA,NAGAR PARISHAD BIHTA,BIPIN KUMAR,"EXECUTIVE OFFICER,NP BIHTA",NAGAR PARISHAD BIHTA,52600.0,5000.0,590.0
101633,NIT/01/2025-26/GR 18,"Construction of R.C.C. Drainage and paver block road from Dinesh Paswan's house to Dilip Paswan's house till Jinpura road  in ward no. 12 at Nagar Parishad Bihta, Patna","Construction of R.C.C. Drainage and paver block road from Dinesh Paswan's house to Dilip Paswan's house till Jinpura road  in ward no. 12 at Nagar Parishad Bihta, Patna",2934526.0,INR,INR,2025-06-02 17:27:37+00:00,2025-05-31T07:46:59.573000+00:00,2025-10-04T10:32:55+00:00,BIPIN KUMAR,"EXECUTIVE OFFICER,NP BIHTA",NAGAR PARISHAD BIHTA,NAGAR PARISHAD BIHTA,BIPIN KUMAR,"EXECUTIVE OFFICER,NP BIHTA",NAGAR PARISHAD BIHTA,58700.0,5000.0,590.0
