Tender ID :,Tender Ref No :,Tender Title :,Work Description,Tender Value in ₹,Tender Currency,Bid Currency,Publish Date,Contract Date :,Update Date,Issuing Authority Name,Issuing Authority Designation,Issuing Organisation Name,Issuing Address,Approving Authority Name,Approving Authority Designation,Approving Organisation Name,EMD Amount,Tender Fee Amount,Tender Processing Fee Amount
111155,NIT04/2025-26 group 1,"Design, build, construct, install, commissioning of Material recovery facility (MRF)  of  05 tpd for DRY  waste along with operation and maintenance of plant for 5 years  of nagar panchayat silao.","Design, build, construct, install, commissioning of Material recovery facility (MRF)  of  05 tpd for DRY  waste along with operation and maintenance of plant for 5 years  of nagar panchayat silao.",11607100.0,INR,INR,2025-10-06 06:46:54+00:00,2025-09-01T11:32:29.872000+00:00,2025-10-13T10:31:00+00:00,DEEPAK KUMAR,EXECUTIVE OFFICER,EXECUTIVE OFFICER PAWAPURI,NEAR PAWAPURI JAL MANDIR,"EXECUTIVE OFFICER, SILAO",EO,NAGAR PANCHAYAT SILAO,235000.0,10000.0,3540.0
113042,NIT-03/2025-26/KNP/GP-01,Construction work of PCC road and RCC drain from Vansaropan Kharwar's house towards Pintu Pal's house in Ward No. 03,Construction work of PCC road and RCC drain from Vansaropan Kharwar's house towards Pintu Pal's house in Ward No. 03,2493100.0,INR,INR,2025-10-06 12:09:34+00:00,2025-09-11T11:35:47.552000+00:00,2025-10-18T05:56:44+00:00,UJALI RAJ,EXECUTIVE OFFICER NAGAR PANCHAYAT KUDRA,KUDRA NAGAR PANCHAYAT,"BESIDE OF POLICE STATION (KUDRA), WARD NO-06",UJALI RAJ,EXECUTIVE OFFICER NAGAR PANCHAYAT KUDRA,KUDRA NAGAR PANCHAYAT,49862.0,5000.0,590.0
114953,112/PR/NBPDCL/2025(Group No.1),"Construction of Closed Shed (80'x30), Open Shed (50'x30'), Open Platform, Office Building, Boundary wall, PCC approach road and Area Development at existing Divisional Store, Sitamarhi under Civil Division, Sitamarhi","Construction of Closed Shed (80'x30), Open Shed (50'x30'), Open Platform, Office Building, Boundary wall, PCC approach road and Area Development at existing Divisional Store, Sitamarhi under Civil Division, Sitamarhi",24591000.0,INR,INR,2025-10-10 12:24:28+00:00,2025-09-19T10:59:33.428000+00:00,2025-11-11T10:41:24+00:00,SOMYA (EE),EE CIVIL HQ,NBPDCL,"VIDYUT BHAWAN, PATNA","CHIEF ENGINEER(CIVIL),PATNA HQ",CE,"NORTH BIHAR POWER DISTRIBUTION CO LTD,PATNA",491900.0,11800.0,3540.0
115262,112/PR/NBPDCL/2025(Group No.2),"Construction of 1 No. Closed Shed (80?x30?), 1 No. Open Platform (50? x 30?), Office Building, PCC approach road, Area Development and Drain at existing Divisional Store, Siwan under Civil Division, Siwan.","Construction of 1 No. Closed Shed (80?x30?), 1 No. Open Platform (50? x 30?), Office Building, PCC approach road, Area Development and Drain at existing Divisional Store, Siwan under Civil Division, Siwan.",21177000.0,INR,INR,2025-10-10 12:23:52+00:00,2025-09-22T09:41:52.179000+00:00,2025-11-11T10:18:54+00:00,SOMYA (EE),EE CIVIL HQ,NBPDCL,"VIDYUT BHAWAN, PATNA","CHIEF ENGINEER(CIVIL),PATNA HQ",CE,"NORTH BIHAR POWER DISTRIBUTION CO LTD,PATNA",423600.0,11800.0,3540.0
117045,NIT-30/2025-26/03,"Construction of Girls & Boys Toliet at Higher Secondary School in the District of Aurangabad, Group No- BPS-03","Construction of Girls & Boys Toliet at Higher Secondary School in the District of Aurangabad, Group No- BPS-03",567532.0,INR,INR,2025-10-01 05:42:42+00:00,2025-10-01T04:55:55.675000+00:00,2025-10-03T09:31:00+00:00,LALIT KUMAR,CHIEF ENGINEER,Bihar State Educational Infrastructure Development Corporation Limited,"Siksha Bhawan, Rastrabhasha Parishad, Saidpur, Patna-800004",LALIT KUMAR,CHIEF ENGINEER,Bihar State Educational Infrastructure Development Corporation Limited,11400.0,2500.0,590.0
117044,NIT-30/2025-26/02,"Construction of Girls & Boys Toliet at Higher Secondary School in the District of Arwal, Group No- BPS-02","Construction of Girls & Boys Toliet at Higher Secondary School in the District of Arwal, Group No- BPS-02",1137716.0,INR,INR,2025-10-01 05:38:36+00:00,2025-10-01T04:55:43.241000+00:00,2025-10-03T09:31:00+00:00,LALIT KUMAR,CHIEF ENGINEER,Bihar State Educational Infrastructure Development Corporation Limited,"Siksha Bhawan, Rastrabhasha Parishad, Saidpur, Patna-800004",LALIT KUMAR,CHIEF ENGINEER,Bihar State Educational Infrastructure Development Corporation Limited,22800.0,2500.0,590.0
117046,NIT-30/2025-26/04,"Construction of Additional Class Room, Boys & Girls Toliet at Higher Secondary School  in the District of Banka, Group No- BPS-04","Construction of Additional Class Room, Boys & Girls Toliet at Higher Secondary School  in the District of Banka, Group No- BPS-04",84528375.0,INR,INR,2025-10-01 05:44:53+00:00,2025-10-01T04:56:03.378000+00:00,2025-10-07T10:25:46+00:00,LALIT KUMAR,CHIEF ENGINEER,Bihar State Educational Infrastructure Development Corporation Limited,"Siksha Bhawan, Rastrabhasha Parishad, Saidpur, Patna-800004",LALIT KUMAR,CHIEF ENGINEER,Bihar State Educational Infrastructure Development Corporation Limited,1691000.0,10000.0,5900.0
117043,NIT-30/2025-26/01,"Construction of Additional Class Room & Toliet at Higher Secondary School/ Secondary School in the District of Araria, Group No- BPS-01","Construction of Additional Class Room & Toliet at Higher Secondary School/ Secondary School in the District of Araria, Group No- BPS-01",185670584.0,INR,INR,2025-10-01 05:36:36+00:00,2025-10-01T04:16:49.557000+00:00,2025-10-07T10:23:39+00:00,LALIT KUMAR,CHIEF ENGINEER,Bihar State Educational Infrastructure Development Corporation Limited,"Siksha Bhawan, Rastrabhasha Parishad, Saidpur, Patna-800004",LALIT KUMAR,CHIEF ENGINEER,Bihar State Educational Infrastructure Development Corporation Limited,2857000.0,10000.0,5900.0
117049,NIT-30/2025-26/07,"Construction of Additional Class Room & Toliet at Higher Secondary School/ Secondary School in the District of Bhojpur, Group No- BPS-07","Construction of Additional Class Room & Toliet at Higher Secondary School/ Secondary School in the District of Bhojpur, Group No- BPS-07",131297924.0,INR,INR,2025-10-01 08:40:41+00:00,2025-10-01T07:55:06.637000+00:00,2025-11-28T07:20:18+00:00,LALIT KUMAR,CHIEF ENGINEER,Bihar State Educational Infrastructure Development Corporation Limited,"Siksha Bhawan, Rastrabhasha Parishad, Saidpur, Patna-800004",LALIT KUMAR,CHIEF ENGINEER,Bihar State Educational Infrastructure Development Corporation Limited,2313000.0,10000.0,5900.0
117050,NIT-30/2025-26/08,"Construction of Additional Class Room & Toliet at Higher Secondary School/ Secondary School in the District of Buxar, Group No- BPS-08","Construction of Additional Class Room & Toliet at Higher Secondary School/ Secondary School in the District of Buxar, Group No- BPS-08",27894422.0,INR,INR,2025-10-01 08:43:08+00:00,2025-10-01T07:55:14.846000+00:00,2025-10-07T10:35:28+00:00,LALIT KUMAR,CHIEF ENGINEER,Bihar State Educational Infrastructure Development Corporation Limited,"Siksha Bhawan, Rastrabhasha Parishad, Saidpur, Patna-800004",LALIT KUMAR,CHIEF ENGINEER,Bihar State Educational Infrastructure Development Corporation Limited,558000.0,10000.0,3540.0
117051,NIT-30/2025-26/09,"Construction of Additional Class Room & Toilet for Boys & Girls at Higher Secondary School in the District of Darbhanga, Group No- BPS-09","Construction of Additional Class Room & Toilet for Boys & Girls at Higher Secondary School in the District of Darbhanga, Group No- BPS-09",137472914.0,INR,INR,2025-10-01 08:46:02+00:00,2025-10-01T07:55:24.724000+00:00,2025-10-07T10:37:37+00:00,LALIT KUMAR,CHIEF ENGINEER,Bihar State Educational Infrastructure Development Corporation Limited,"Siksha Bhawan, Rastrabhasha Parishad, Saidpur, Patna-800004",LALIT KUMAR,CHIEF ENGINEER,Bihar State Educational Infrastructure Development Corporation Limited,2375000.0,10000.0,5900.0
