Tender ID :,Tender Ref No :,Tender Title :,Work Description,Tender Value in ₹,Tender Currency,Bid Currency,Publish Date,Contract Date :,Update Date,Issuing Authority Name,Issuing Authority Designation,Issuing Organisation Name,Issuing Address,Approving Authority Name,Approving Authority Designation,Approving Organisation Name,EMD Amount,Tender Fee Amount,Tender Processing Fee Amount
81297,PR-396/2024,"Selection of Agency for TR Record Digitization as per decision of BSEB.

All other terms and conditions remains same as inscribed in tender document. 

Empanelment of Agencies for Digitization of Tabulation Register of Matric, Intermediate and Other Examinations.","Selection of Agency for TR Record Digitization as per decision of BSEB.

All other terms and conditions remains same as inscribed in tender document. 

Empanelment of Agencies for Digitization of Tabulation Register of Matric, Intermediate and Other Examinations.",10000000.0,INR,INR,2025-01-20 08:14:04+00:00,2024-12-02T13:59:56.957000+00:00,2025-02-08T08:31:00+00:00,Nodal Officer - Tender,"Nodal Officer- Tender , BSEB","Bihar School examination Board,Patna","Sinha Library Road,patna","Nodal Officer - Tender , BSEB",Nodal Officer - Tender,"Bihar School examination Board,Patna",100000.0,5900.0,3540.0
82809,RENIT-09/2024-25/LAEO/WD-1 SASARAM/GR-15,Construction of Two Classroom (School) of PS MALAH TOLI SARAIYA under TILOUTHU Block.,Construction of Two Classroom (School) of PS MALAH TOLI SARAIYA under TILOUTHU Block.,2812921.0,INR,INR,2025-01-19 19:02:43+00:00,2024-12-15T13:28:00.547000+00:00,2025-06-27T20:24:00+00:00,SANJAY KUMAR,EE,"E.E. L.A.E.O. WORKS DIVISION-1, Sasaram, Rohtas","E.E. L.A.E.O. WORKS DIVISION-1, Sasaram, Rohtas",Vinod Kumar,Superintending Engineer,Planning and Development Department,56300.0,5000.0,590.0
83912,"BMSICL/Infra/30/2024, GR-01","CONSTRUCTION OF B.SC NURSING COLLEGE & HOSTEL  AT  MADHUBANI, BIHAR","CONSTRUCTION OF B.SC NURSING COLLEGE & HOSTEL  AT  MADHUBANI, BIHAR",267962481.0,INR,INR,2025-01-02 17:40:45+00:00,2024-12-20T05:48:16.099000+00:00,2025-03-18T12:30:21+00:00,MANISH KUMAR,DGM (Tender),BMSICL,"2nd & 3rd Floor, Swasthya Bhawan,  Behind IGIMS, Sheikhpura,  Adjacent to State Health Society, Bihar,Patna-800014",MANISH KUMAR,DGM (Tender),BMSICL,3679700.0,11800.0,5900.0
83943,"BMSICL/Infra/31/2024, GR-01","Construction of  Additional Primary Health Centre at Dhamaun, Block-Patori, Dist.- Samastipur, Bihar","Construction of  Additional Primary Health Centre at Dhamaun, Block-Patori, Dist.- Samastipur, Bihar",12491614.0,INR,INR,2025-01-02 17:42:24+00:00,2024-12-20T09:08:09.617000+00:00,2025-03-13T06:19:03+00:00,MANISH KUMAR,DGM (Tender),BMSICL,"2nd & 3rd Floor, Swasthya Bhawan,  Behind IGIMS, Sheikhpura,  Adjacent to State Health Society, Bihar,Patna-800014",MANISH KUMAR,DGM (Tender),BMSICL,249900.0,11800.0,3540.0
83946,"BMSICL/Infra/32/2024, GR-01","Construction of B.Sc Nursing, GNM Training College, Para Medical College & Hostels at - Begusarai, Bihar","Construction of B.Sc Nursing, GNM Training College, Para Medical College & Hostels at - Begusarai, Bihar",521896069.0,INR,INR,2025-01-02 18:23:29+00:00,2024-12-20T09:12:00.684000+00:00,2025-04-02T07:21:17+00:00,MANISH KUMAR,DGM (Tender),BMSICL,"2nd & 3rd Floor, Swasthya Bhawan,  Behind IGIMS, Sheikhpura,  Adjacent to State Health Society, Bihar,Patna-800014",MANISH KUMAR,DGM (Tender),BMSICL,6219000.0,11800.0,5900.0
84498,RE NIT-04 SBD/2024-25/LAEO/W. D.-KAIMUR/GR-01,CONSTRUCTION OF PANCHAYAT SARKAR BHAWAN AT  CHEHRIYA UNDER DURGAWATI BLOCK (KAIMUR),CONSTRUCTION OF PANCHAYAT SARKAR BHAWAN AT  CHEHRIYA UNDER DURGAWATI BLOCK (KAIMUR),28731199.0,INR,INR,2025-01-07 11:34:42+00:00,2024-12-26T06:49:30.597000+00:00,2025-03-10T10:19:34+00:00,RAJESH KUMAR CHOUDHARY,EXECUTIVE ENGINEER,LOCAL AREA ENGINEERING ORGANISATION,WORKS DIVISION-KAIMUR,ARBIND BHARTI,CHIEF ENGINEER,Planning & Development Department,574700.0,10000.0,3540.0
84504,114/PR/NBPDCL/2024(Group No.3),"Construction of Boundary wall & Area Development and other miscellaneous work at TRW, Madhubani under Civil Division, Madhubani.","Construction of Boundary wall & Area Development and other miscellaneous work at TRW, Madhubani under Civil Division, Madhubani.",2708000.0,INR,INR,2025-01-02 09:04:09+00:00,2024-12-26T07:56:42.328000+00:00,2025-05-28T07:18:19+00:00,SOMYA (EE),EE CIVIL HQ,NBPDCL,"VIDYUT BHAWAN, PATNA","CHIEF ENGINEER(CIVIL),PATNA HQ",CE,"NORTH BIHAR POWER DISTRIBUTION CO LTD,PATNA",54200.0,5900.0,590.0
84503,114/PR/NBPDCL/2024(Group No.2),"Construction of four room building for Electric Supply Division office purpose and for Guard room at Sub Divisional Control Room campus, Pupri, Sitamarhi.","Construction of four room building for Electric Supply Division office purpose and for Guard room at Sub Divisional Control Room campus, Pupri, Sitamarhi.",3654200.0,INR,INR,2025-01-02 09:04:41+00:00,2024-12-26T07:53:20.426000+00:00,2025-05-28T07:16:21+00:00,SOMYA (EE),EE CIVIL HQ,NBPDCL,"VIDYUT BHAWAN, PATNA","CHIEF ENGINEER(CIVIL),PATNA HQ",CE,"NORTH BIHAR POWER DISTRIBUTION CO LTD,PATNA",73100.0,5900.0,590.0
84598,39/PR/BSPTCL/2024,"Construction of 132KV DCSS transmission line from  GSS Warisaliganj to M/s Ambuja Concrete North Pvt. Ltd. (ACNPL) (5RKM) , Warisaliganj and its associated one no. 132KV line bay at 132/33 KV GSS Warisaliganj under Deposit Head on turnkey basis.","Construction of 132KV DCSS transmission line from  GSS Warisaliganj to M/s Ambuja Concrete North Pvt. Ltd. (ACNPL) (5RKM) , Warisaliganj and its associated one no. 132KV line bay at 132/33 KV GSS Warisaliganj under Deposit Head on turnkey basis.",126750000.0,INR,INR,2025-01-01 07:41:22+00:00,2024-12-27T11:33:01.916000+00:00,2025-04-17T07:50:02+00:00,SHANU SWETA,EEE  PROJECT-II,BIHAR STATE POWER TRANSMISSION COMPANY LIMITED,BSPTCL 4TH FLOOR VIDYUT BHAWAN,CHEIF ENGINEER (PROJECT2),CHIEF ENGINEER,BSPTCL,1267500.0,11800.0,5900.0
84839,NIT NO-13(GOB) BY YEAR 2024-25/46,"Construction of  2 ACR At- MOKSHDA GIRLS INTER SCHOOL, Block- NAGAR NIGAM, Bhagalpur","Construction of  2 ACR At- MOKSHDA GIRLS INTER SCHOOL, Block- NAGAR NIGAM, Bhagalpur",2829300.0,INR,INR,2025-01-03 23:32:36+00:00,2024-12-30T08:28:51.826000+00:00,2025-02-15T04:07:23+00:00,Rajkumar Sharma,DEO_Bhagalpur,"District Education Office, Bhagalpur",Bhagalpur,Rajkumar Sharma,DEO_Bhagalpur,"District Education Office, Bhagalpur",56586.0,5000.0,590.0
