Tender ID :,Tender Ref No :,Tender Title :,Work Description,Tender Value in ₹,Tender Currency,Bid Currency,Publish Date,Contract Date :,Update Date,Issuing Authority Name,Issuing Authority Designation,Issuing Organisation Name,Issuing Address,Approving Authority Name,Approving Authority Designation,Approving Organisation Name,EMD Amount,Tender Fee Amount,Tender Processing Fee Amount
10550,47/PR/BSPTCL/2021,Supply of 230KL of EHV Grade Transformer Oil,Supply of 230KL of EHV Grade Transformer Oil,23394280.0,INR,INR,2021-12-03 13:10:19+00:00,2021-06-08T08:47:22.983000+00:00,2022-08-25T10:15:46+00:00,MADHU PRIYA,ELECTRICAL EXECUTIVE ENGINEER,BSPTCL,VIDYUT BHAWAN PATNA,AMAR KUMAR MISHRA,ESE,BSPTCL,467886.0,11800.0,3540.0
14423,NIT - 03/2021-22/BAIRGANIA,"Door to door garbage collection in all wards of Nagar Parishad Bairgania and also lifting of dry and wet waste separately. Segregation of dry and wet waste and their transportation to the identified/dumping site separately everyday. Sanitisation, bleaching, lime and other Sanitation related works.","Door to door garbage collection in all wards of Nagar Parishad Bairgania and also lifting of dry and wet waste separately. Segregation of dry and wet waste and their transportation to the identified/dumping site separately everyday. Sanitisation, bleaching, lime and other Sanitation related works.",0.0,INR,INR,2021-12-01 09:29:58+00:00,2021-10-18T10:36:48.960000+00:00,2021-12-27T13:24:20+00:00,EO Sushil Kumar,EXECUTIVE OFFICER NP BAIRGANIA,"NAGAR PARISHAD BAIRGANIA, UDHD",NAGAR PARSHID BAIRGANIA,EO Sushil Kumar,EXECUTIVE OFFICER NP BAIRGANIA,"NAGAR PARISHAD BAIRGANIA, UDHD",100000.0,10000.0,590.0
14611,KNP/NIT-02/2021-2022-GR01,Construction of RCC Structure 8 Meter Heigh Over head Tank in ward no 01 Near Sati Maa temple for Paswan Tola Under Urban Water Supply Scheme Nagar panchayat Kochas,Construction of RCC Structure 8 Meter Heigh Over head Tank in ward no 01 Near Sati Maa temple for Paswan Tola Under Urban Water Supply Scheme Nagar panchayat Kochas,633800.0,INR,INR,2021-12-01 10:43:49+00:00,2021-10-23T06:35:22.725000+00:00,2022-07-21T07:49:44+00:00,DR. PRIYANKA GUPTA,EO NP KOCHAS,NAGAR PANCHAYAT KOCHAS,PURANA BAZAR WARD NO- 16 KOCHAS,Om Prakash Singh,EXECUTIVE OFFICER NP KOCHAS,NAGAR PANCHAYAT KOCHAS,12700.0,1250.0,590.0
16269,03/BCD/ARA/2021-22 GROUP 1,"REMAINING WORK OF RESIDENTIAL BLOCK STAFF QUARTER COMPLEX AT GARHANI,BHOJPUR (WITH ELECTRIC WORK) (Year 2021-22)","REMAINING WORK OF RESIDENTIAL BLOCK STAFF QUARTER COMPLEX AT GARHANI,BHOJPUR (WITH ELECTRIC WORK) (Year 2021-22)",48675088.0,INR,INR,2021-12-01 05:58:50+00:00,2021-12-01T05:07:30.484000+00:00,2022-07-27T06:00:37+00:00,"Executive Engineer, BUILDING DIVISION Ara",EE,Ara Division,"EE, Ara Division , BUILDING CONSTRUCTION DEPARTMENT, Ara,  Bihar","Superintending Engineer, Ara Circle",SE,Ara Circle,973600.0,10000.0,5900.0
16270,03/BCD/ARA/2021-22 GROUP 2,"REMAINING WORK OF RESIDENTIAL BLOCK STAFF QUARTER COMPLEX AT AGIAON,BHOJPUR (Year 2021-22)","REMAINING WORK OF RESIDENTIAL BLOCK STAFF QUARTER COMPLEX AT AGIAON,BHOJPUR (Year 2021-22)",53633213.0,INR,INR,2021-12-01 05:47:58+00:00,2021-12-01T05:33:18.075000+00:00,2022-05-09T07:08:39+00:00,"Executive Engineer, BUILDING DIVISION Ara",EE,Ara Division,"EE, Ara Division , BUILDING CONSTRUCTION DEPARTMENT, Ara,  Bihar","Superintending Engineer, Ara Circle",SE,Ara Circle,1072700.0,10000.0,5900.0
16277,KNP/NIT-02/2021-2022-GR02,Construction of RCC Structure 8 meter heigh over head water tank in ward no 02 Bahatutia Under Nagar Panchayat Kochas,Construction of RCC Structure 8 meter heigh over head water tank in ward no 02 Bahatutia Under Nagar Panchayat Kochas,633800.0,INR,INR,2021-12-01 10:42:46+00:00,2021-12-01T09:09:38.315000+00:00,2021-12-03T09:31:00+00:00,DR. PRIYANKA GUPTA,EO NP KOCHAS,NAGAR PANCHAYAT KOCHAS,PURANA BAZAR WARD NO- 16 KOCHAS,Om Prakash Singh,EXECUTIVE OFFICER NP KOCHAS,NAGAR PANCHAYAT KOCHAS,12700.0,1250.0,590.0
16278,KNP/NIT-02/2021-2022-GR03,Construction of RCC Structure 8 meter heigh over head water tank in ward no 01 Ojhawalia Under Uraban water supply scheme Nagar panchayat Kochas,Construction of RCC Structure 8 meter heigh over head water tank in ward no 01 Ojhawalia Under Uraban water supply scheme Nagar panchayat Kochas,633800.0,INR,INR,2021-12-01 10:27:57+00:00,2021-12-01T09:14:54.753000+00:00,2021-12-03T09:31:00+00:00,DR. PRIYANKA GUPTA,EO NP KOCHAS,NAGAR PANCHAYAT KOCHAS,PURANA BAZAR WARD NO- 16 KOCHAS,Om Prakash Singh,EXECUTIVE OFFICER NP KOCHAS,NAGAR PANCHAYAT KOCHAS,12700.0,1250.0,590.0
16282,NIT-12/E/AZIMABAD/2021-22_GR01,"Construction of Roof Top Rain water Harvesting system on the roof of Azimabad Circle office in ward no.-57 under Azimabad Division, PMC, Patna","Construction of Roof Top Rain water Harvesting system on the roof of Azimabad Circle office in ward no.-57 under Azimabad Division, PMC, Patna",131627.0,INR,INR,2021-12-01 10:15:35+00:00,2021-12-01T09:50:51.563000+00:00,2023-06-14T07:39:19+00:00,"Vikash Kumar, EXECUTIVE ENGINEER, PMC",EE,"AZIMABAD DIVISION, PATNA MUNICIPAL CORPORATION","AZIMABAD DIVISION, MEENA BAZAR, SHERSHAH PATH, PATNA-07","Vikash Kumar, EXECUTIVE ENGINEER",EXECUTIVE ENGINEER,"AZIMABAD DIVISION, PATNA MUNICIPAL CORPORATION",2700.0,500.0,590.0
16280,KNP/NIT-02/2021-2022-GR05,Construction of RCC Structure 8 meter heigh over head water tank in ward no 13 under urban water supply scheme Nagar Panchayat Kochas,Construction of RCC Structure 8 meter heigh over head water tank in ward no 13 under urban water supply scheme Nagar Panchayat Kochas,633800.0,INR,INR,2021-12-01 10:24:48+00:00,2021-12-01T09:20:59.710000+00:00,2021-12-03T09:31:00+00:00,DR. PRIYANKA GUPTA,EO NP KOCHAS,NAGAR PANCHAYAT KOCHAS,PURANA BAZAR WARD NO- 16 KOCHAS,Om Prakash Singh,EXECUTIVE OFFICER NP KOCHAS,NAGAR PANCHAYAT KOCHAS,12700.0,1250.0,590.0
16283,NIT-12/E/AZIMABAD/2021-22_GR02,"Repair of well and construction of soak pit with inlet chamber in Kanhaiya Tola Huda Sahab ka Fatak in ward No.63 under Azimabad Division, PMC, Patna","Repair of well and construction of soak pit with inlet chamber in Kanhaiya Tola Huda Sahab ka Fatak in ward No.63 under Azimabad Division, PMC, Patna",109799.0,INR,INR,2021-12-01 10:19:17+00:00,2021-12-01T10:15:51.654000+00:00,2021-12-07T09:31:00+00:00,"Vikash Kumar, EXECUTIVE ENGINEER, PMC",EE,"AZIMABAD DIVISION, PATNA MUNICIPAL CORPORATION","AZIMABAD DIVISION, MEENA BAZAR, SHERSHAH PATH, PATNA-07","Vikash Kumar, EXECUTIVE ENGINEER",EXECUTIVE ENGINEER,"AZIMABAD DIVISION, PATNA MUNICIPAL CORPORATION",2200.0,500.0,590.0
