Tender ID :,Tender Ref No :,Tender Title :,Work Description,Tender Value in ₹,Tender Currency,Bid Currency,Publish Date,Contract Date :,Update Date,Issuing Authority Name,Issuing Authority Designation,Issuing Organisation Name,Issuing Address,Approving Authority Name,Approving Authority Designation,Approving Organisation Name,EMD Amount,Tender Fee Amount,Tender Processing Fee Amount
23896,25/PR/SBPDCL/2022Group02,WORK- Height raising of boundary wall of central store Munger.,WORK- Height raising of boundary wall of central store Munger.,2192921.0,INR,INR,2022-07-04 05:21:38+00:00,2022-06-27T09:19:07.780000+00:00,2022-08-24T11:55:25+00:00,ARUN KUMAR,SE (CIVIL),SBPDCL CIVIL,"Vidyut Bhawan, Bailey Rd, Kidwaipuri, Patna, Bihar 800001",ARUN KUMAR,CE CIVIL,SBPDCL CIVIL,43900.0,5900.0,590.0
23892,25/PR/SBPDCL/2022Group01,WORK-  Development of road and drainage outside TRW and central store campus Munger.,WORK-  Development of road and drainage outside TRW and central store campus Munger.,3008100.0,INR,INR,2022-07-04 05:28:07+00:00,2022-06-27T04:55:28.725000+00:00,2022-08-24T11:53:48+00:00,ARUN KUMAR,SE (CIVIL),SBPDCL CIVIL,"Vidyut Bhawan, Bailey Rd, Kidwaipuri, Patna, Bihar 800001",ARUN KUMAR,CE CIVIL,SBPDCL CIVIL,60200.0,5900.0,590.0
24035,14/BSBCCL/2022-23,"Construction of Residential Building of SR. P.O. (3 Nos) and (9 Nos) Quarter
 at Kahalgaon, Bhagalpur","Construction of Residential Building of SR. P.O. (3 Nos) and (9 Nos) Quarter
 at Kahalgaon, Bhagalpur",1573680.0,INR,INR,2022-07-01 03:11:47+00:00,2022-07-01T03:00:35.113000+00:00,2023-01-20T07:49:41+00:00,DGM BSBCCL BHAGALPUR,DGM BSBCCL BHAGALPUR,BSBCCL SOUTH,"BSBCCL, Hospital Road, Sastri Nagar, Patna 800023",SANTOSH KUMAR,chief general manager,BSBCCL,32000.0,5000.0,590.0
24036,MUNG01-2022-23-28,"CONSTRUCTION   OF  DRAIN AND PCC ROAD FROM RANJIT KUMAR KE 
                                        GHAR SE DHARMENDRA KUMAR, RAJESH KUMAR,UMENSH SAH GHAR 
                                        SE MUNNA KUMAR SINHA KE GHAR  TAK  IN WARD NO. 38","CONSTRUCTION   OF  DRAIN AND PCC ROAD FROM RANJIT KUMAR KE 
                                        GHAR SE DHARMENDRA KUMAR, RAJESH KUMAR,UMENSH SAH GHAR 
                                        SE MUNNA KUMAR SINHA KE GHAR  TAK  IN WARD NO. 38",1596950.0,INR,INR,2022-07-01 04:40:52+00:00,2022-07-01T04:37:15.634000+00:00,2022-07-16T10:34:20+00:00,MUNCIPAL COMMISSIONER MUNGER,MC,NAGAR NIGAM MUNGER,NAGAR NIGAM TOWN HALL ROAD MUNGER,SHIVAKSHI DIXIT IAS,MC MUNGER,MUNCIPAL CORPORATION MUNGER,32000.0,5000.0,590.0
24037,MUNG01-2022-23-29,"1. CONSTRUCTION    OF  DRAIN AND PCC ROAD  FROM RAVISHANKAR 
                                         GALI/ KHARO PASWAN GALI/ GANGA PASWAN GALI/ PRAKSH 
                                         CHOUDHARY GALI/ MSO PHULIYA DEVI/ RAJENDRA SE BIMALKANT/ 
                                         SUGGA LAL THATHERI GALI MAI / LALAN PASWAN FOJDHRI BAZAR 
                                         BHAGWATI GALI  IN WARD NO. 40
                                      2. CONSTRUCTION  OF  DRAIN AND PCC ROAD  RAMDEV RAM KE GHAR 
                                          SE KESTO RAM, INDERADEV RAM SE OUTFALL TAK AND DR. KAMAL 
                                          SHARMA KE GHAR SE MAHESH MAHTO KE GHAR TAK IN WARD NO. 40
                                      3. CONSTRUCTION OF  DRAIN FROM BICHA GOAN MASJID KE PICHHE SE 
                                          SHRWAN SHARMA RAJENDRA SHARMA GHAR TAK IN WARD NO. 40","1. CONSTRUCTION    OF  DRAIN AND PCC ROAD  FROM RAVISHANKAR 
                                         GALI/ KHARO PASWAN GALI/ GANGA PASWAN GALI/ PRAKSH 
                                         CHOUDHARY GALI/ MSO PHULIYA DEVI/ RAJENDRA SE BIMALKANT/ 
                                         SUGGA LAL THATHERI GALI MAI / LALAN PASWAN FOJDHRI BAZAR 
                                         BHAGWATI GALI  IN WARD NO. 40
                                      2. CONSTRUCTION  OF  DRAIN AND PCC ROAD  RAMDEV RAM KE GHAR 
                                          SE KESTO RAM, INDERADEV RAM SE OUTFALL TAK AND DR. KAMAL 
                                          SHARMA KE GHAR SE MAHESH MAHTO KE GHAR TAK IN WARD NO. 40
                                      3. CONSTRUCTION OF  DRAIN FROM BICHA GOAN MASJID KE PICHHE SE 
                                          SHRWAN SHARMA RAJENDRA SHARMA GHAR TAK IN WARD NO. 40",2432400.0,INR,INR,2022-07-01 04:45:00+00:00,2022-07-01T04:41:11.355000+00:00,2022-07-16T10:28:30+00:00,MUNCIPAL COMMISSIONER MUNGER,MC,NAGAR NIGAM MUNGER,NAGAR NIGAM TOWN HALL ROAD MUNGER,SHIVAKSHI DIXIT IAS,MC MUNGER,MUNCIPAL CORPORATION MUNGER,48700.0,5000.0,590.0
24034,08/BSBCCL/2022-23 GR 05,CONSTRUCTION OF 100  BEDDED OBC(BOYS) HOSTEL AT BASANTPUR ARARIYA BIHAR,CONSTRUCTION OF 100  BEDDED OBC(BOYS) HOSTEL AT BASANTPUR ARARIYA BIHAR,74603928.0,INR,INR,2022-07-01 01:50:51+00:00,2022-07-01T01:29:58.413000+00:00,2022-08-18T11:33:07+00:00,DGM BSBCCL PURNEA,DEPUTY GENERAL MANAGER PURNEA,BSBCCL,"BSBCCL, Hospital Road, Sastri Nagar, Patna 800023",SANTOSH KUMAR,chief general manager,BSBCCL,1493000.0,10000.0,5900.0
24038,NIT-06/2022-23/SCD-EKMA/01,CONSTRUCTION OF BRICK LINNED  CHANNEL AT  RD 16.00  (L ) OF GOBARAHI SUB DISTRIBUTARY FOR HAR KHET TAK SICHAI KA PANI SCHEME  UNDER SARAN DISTRICT (1 NOS.)  (GROUP-01),CONSTRUCTION OF BRICK LINNED  CHANNEL AT  RD 16.00  (L ) OF GOBARAHI SUB DISTRIBUTARY FOR HAR KHET TAK SICHAI KA PANI SCHEME  UNDER SARAN DISTRICT (1 NOS.)  (GROUP-01),1668299.0,INR,INR,2022-07-01 06:01:31+00:00,2022-07-01T04:49:04.894000+00:00,2022-09-30T14:52:02+00:00,RAM PADARATH NARAYAN,EE,WATER RESOURCES DEPARTMENT,"SARAN CANAL DIVISION, EKMA",BRAJ KISHORE RAJAK,SE,"SARAN CANAL CIRCLE, CHAPRA",33400.0,5000.0,590.0
24039,MUNG01-2022-23-30,"1. CONSTRUCTION    OF  DRAIN FROM CHANDAN BAGH GALI NO. 7 RAJ   
                                         KISHOR SHARMA KE GHAR SE UMESH SHARMA KE GHAR TAK IN 
                                         WARD NO. 40
                                      2. CONSTRUCTION  OF  DRAIN AND PCC ROAD FROM CHUHA BAGH GALI 
                                          NO. 6 DILIP CHOUDHARY KE GHAR SE NIRMAL CHOUDHARY KE GHAR 
                                          TAK IN WARD NO. 40","1. CONSTRUCTION    OF  DRAIN FROM CHANDAN BAGH GALI NO. 7 RAJ   
                                         KISHOR SHARMA KE GHAR SE UMESH SHARMA KE GHAR TAK IN 
                                         WARD NO. 40
                                      2. CONSTRUCTION  OF  DRAIN AND PCC ROAD FROM CHUHA BAGH GALI 
                                          NO. 6 DILIP CHOUDHARY KE GHAR SE NIRMAL CHOUDHARY KE GHAR 
                                          TAK IN WARD NO. 40",1719900.0,INR,INR,2022-07-01 05:15:19+00:00,2022-07-01T05:10:41.931000+00:00,2022-07-16T10:18:44+00:00,MUNCIPAL COMMISSIONER MUNGER,MC,NAGAR NIGAM MUNGER,NAGAR NIGAM TOWN HALL ROAD MUNGER,SHIVAKSHI DIXIT IAS,MC MUNGER,MUNCIPAL CORPORATION MUNGER,34400.0,5000.0,590.0
24048,NIT05/2022-13/EE TCD NARKATIGANJ /GR-01,CONSTRUCTION OF PUCCA FIELD CHANNEL AT 3.00 RD OF BELWA SATHI DISTRIBUTORY    ( GR- 01),CONSTRUCTION OF PUCCA FIELD CHANNEL AT 3.00 RD OF BELWA SATHI DISTRIBUTORY    ( GR- 01),2961534.0,INR,INR,2022-07-01 06:08:10+00:00,2022-07-01T05:45:01.790000+00:00,2022-07-18T05:08:39+00:00,ANIL KUMAR,EXECUTIVE ENGINEER,WRD,EE TCD NARKATIGANG,GUNJAN KUMAR,S.E,WATER RESOURCES DEPARTMENT,59300.0,5000.0,590.0
24056,MUNG01-2022-23-43,"1. CONSTRUCTION  OF  PCC ROAD  FROM AMIR YADAV KE GHAR SE 
                                         MANOJ R.P.F. GHAR  TAK  IN WARD NO. 43
                                    2. CONSTRUCTION  OF  PCC ROAD  FROM SANGAT MAN ROAD SE NAYA 
                                        TOLA KALI ASTHAN TAK  IN WARD NO. 43
                                    3. CONSTRUCTION OF  PCC ROAD FROM FUCCHI YADAV KE GHAR SE 
                                        BAUKOO YADAV KE GHAR TAK  IN WARD NO. 43","1. CONSTRUCTION  OF  PCC ROAD  FROM AMIR YADAV KE GHAR SE 
                                         MANOJ R.P.F. GHAR  TAK  IN WARD NO. 43
                                    2. CONSTRUCTION  OF  PCC ROAD  FROM SANGAT MAN ROAD SE NAYA 
                                        TOLA KALI ASTHAN TAK  IN WARD NO. 43
                                    3. CONSTRUCTION OF  PCC ROAD FROM FUCCHI YADAV KE GHAR SE 
                                        BAUKOO YADAV KE GHAR TAK  IN WARD NO. 43",2421900.0,INR,INR,2022-07-01 06:17:23+00:00,2022-07-01T06:12:31.891000+00:00,2022-07-16T06:44:49+00:00,MUNCIPAL COMMISSIONER MUNGER,MC,NAGAR NIGAM MUNGER,NAGAR NIGAM TOWN HALL ROAD MUNGER,SHIVAKSHI DIXIT IAS,MC MUNGER,MUNCIPAL CORPORATION MUNGER,48500.0,5000.0,590.0
