Tender ID :,Tender Title :,Work Description,Organisation Chain,Title,Tender Value in ₹,Tender Ref No :,Publish Date,Bid Validity(Days),Is Multi Currency Allowed For BOQ,Bid Opening Date,Tender Category,Tender Type,Form of contract,Product Category,Allow Two Stage Bidding,Allow Preferential Bidder,Payment Mode,Status,Contract Date :,Awarded Value
17948,"Estimate for Repair of UG Drainage and Mainhole From House of Shyam 
Shundar ji To House of Laddo ji in Kumhrar Under Ward No-55 of P.M.C Patna.","Estimate for Repair of UG Drainage and Mainhole From House of Shyam 
Shundar ji To House of Laddo ji in Kumhrar Under Ward No-55 of P.M.C Patna.",538.1517.1545.,"Estimate for Repair of UG Drainage and Mainhole From House of Shyam 
Shundar ji To House of Laddo ji in Kumhrar Under Ward No-55 of P.M.C Patna.",240855.0,"17/E/KAN/2021, Group No.-68",13-01-2022,120,INR,,101,101,1557,1545,1,N,,7,13-01-2022,240855.0
18406,"EC APPROVED SANDGHATS OF BETTIHA (CLUSTER-04)
BAIJUA ALPHA GHAT, DUMAULIA NARAYANPUR GHAT, SAURAHA GHAT, DHANAHA BALU GHAT & PARSUNI GHAT (MINEABLE QUANTITY -1182471.25 CFT).","EC APPROVED SANDGHATS OF BETTIHA (CLUSTER-04)
BAIJUA ALPHA GHAT, DUMAULIA NARAYANPUR GHAT, SAURAHA GHAT, DHANAHA BALU GHAT & PARSUNI GHAT (MINEABLE QUANTITY -1182471.25 CFT).",538.2005.,"EC APPROVED SANDGHATS OF BETTIHA (CLUSTER-04)
BAIJUA ALPHA GHAT, DUMAULIA NARAYANPUR GHAT, SAURAHA GHAT, DHANAHA BALU GHAT & PARSUNI GHAT (MINEABLE QUANTITY -1182471.25 CFT).",24018252.0,BSMCL-08/2021-22/BETTIHA/CLUSTER-04,22-01-2022,180,INR,,102,121,1559,2005,1,N,,4,22-01-2022,24018252.0
17671,"Construction of soak-pit 1.00mdia& 2.00m deep with dry brick honey-comb shaft with bricks (100B) of Class designation for Handpump. under P.H. Division, Ara for FY 2021-22","Construction of soak-pit 1.00mdia& 2.00m deep with dry brick honey-comb shaft with bricks (100B) of Class designation for Handpump. under P.H. Division, Ara for FY 2021-22",538.790.999.1005.1006.,"Construction of soak-pit 1.00mdia& 2.00m deep with dry brick honey-comb shaft with bricks (100B) of Class designation for Handpump. under P.H. Division, Ara for FY 2021-22",3166675.0,NIT NO-4R1/PHED/ARA/2021-22,03-01-2022,180,INR,,101,101,1557,1006,2,N,,7,03-01-2022,3166675.0
17673,Construction of  PCC Road and  drain from Ramnath sahu house to Om prakash kedia house & Construction of crossing and slab near Ramnath sharma marg in ward no. 20 under nagar parishad Gopalganj,Construction of  PCC Road and  drain from Ramnath sahu house to Om prakash kedia house & Construction of crossing and slab near Ramnath sharma marg in ward no. 20 under nagar parishad Gopalganj,538.800.978.,Construction of  PCC Road and  drain from Ramnath sahu house to Om prakash kedia house & Construction of crossing and slab near Ramnath sharma marg in ward no. 20 under nagar parishad Gopalganj,161850.0,NIT NO-06/2021-22/NPGOPALGANJ/GR16,03-01-2022,120,INR,,101,101,1557,978,1,N,,7,03-01-2022,161850.0
17893,"Estimate for Repair of Mainhole at Different Places at Dhelwa Gao Under 
Ward No-30 of P.M.C Patna.","Estimate for Repair of Mainhole at Different Places at Dhelwa Gao Under 
Ward No-30 of P.M.C Patna.",538.1517.1545.,"Estimate for Repair of Mainhole at Different Places at Dhelwa Gao Under 
Ward No-30 of P.M.C Patna.",329300.0,"17/E/KAN/2021, Group No.-18",13-01-2022,120,INR,,101,101,1557,1545,1,N,,7,13-01-2022,329300.0
17676,Construction of  Paver Block Road and RCC drain from Ranjan srivastava house to Durga prasad house in ward no. 20 under nagar parishad Gopalganj,Construction of  Paver Block Road and RCC drain from Ranjan srivastava house to Durga prasad house in ward no. 20 under nagar parishad Gopalganj,538.800.978.,Construction of  Paver Block Road and RCC drain from Ranjan srivastava house to Durga prasad house in ward no. 20 under nagar parishad Gopalganj,322189.0,NIT NO-06/2021-22/NPGOPALGANJ/GR19,03-01-2022,120,INR,,101,101,1557,978,1,N,,4,03-01-2022,322189.0
17916,"Estimate for Construcion of Manhole Cover Size 22"" Under ward No-30 of P.M.C Patna","Estimate for Construcion of Manhole Cover Size 22"" Under ward No-30 of P.M.C Patna",538.1517.1545.,"Estimate for Construcion of Manhole Cover Size 22"" Under ward No-30 of P.M.C Patna",247700.0,"17/E/KAN/2021, Group No.-38",13-01-2022,120,INR,,101,101,1557,1545,1,N,,7,13-01-2022,247700.0
18114,Construction of U/G drain and PCC Road from Sujit Matho house  to  ram Babu house in ward no-22A,Construction of U/G drain and PCC Road from Sujit Matho house  to  ram Babu house in ward no-22A,538.1517.1546.,Construction of U/G drain and PCC Road from Sujit Matho house  to  ram Babu house in ward no-22A,117000.0,NIT NO-18/E/PATLIPUTRA/2021  Gr-14,17-01-2022,180,INR,,101,101,1557,1546,1,N,,7,17-01-2022,117000.0
17688,"Supply of Furniture and other items for Govt. Engineering College, LAKHISARAI","Supply of Furniture and other items for Govt. Engineering College, LAKHISARAI",538.1026.1095.1191.1194.,"Supply of Furniture and other items for Govt. Engineering College, LAKHISARAI",51024760.0,02/BCD/LAKHISARAI/2021-22,04-01-2022,120,INR,,101,101,1557,1194,2,N,,6,04-01-2022,51024760.0
18124,Construction of U/G drain and PCC Road from Dev Narayan Singh house to Hari Nevas to Dina Ray  house in ward no-22A,Construction of U/G drain and PCC Road from Dev Narayan Singh house to Hari Nevas to Dina Ray  house in ward no-22A,538.1517.1546.,Construction of U/G drain and PCC Road from Dev Narayan Singh house to Hari Nevas to Dina Ray  house in ward no-22A,256900.0,NIT NO-18/E/PATLIPUTRA/2021  Gr-20,17-01-2022,180,INR,,101,101,1557,1546,1,N,,7,17-01-2022,256900.0
18272,CONSTRUCTION OF AUTOMATED DRIVING TESTING TRACK AT BIHARSHARIF NALANDA FOR THE YEAR 2021-22,CONSTRUCTION OF AUTOMATED DRIVING TESTING TRACK AT BIHARSHARIF NALANDA FOR THE YEAR 2021-22,538.1026.1093.1100.1108.,CONSTRUCTION OF AUTOMATED DRIVING TESTING TRACK AT BIHARSHARIF NALANDA FOR THE YEAR 2021-22,5230491.0,NIT 03/BCD/NALANDA/2021-22,19-01-2022,120,INR,,101,101,1557,1108,2,N,,7,19-01-2022,5230491.0
18112,Construction of U/G drain and PCC Road Paray Lal Paswan to Nitesh kumar  in ward no-22A,Construction of U/G drain and PCC Road Paray Lal Paswan to Nitesh kumar  in ward no-22A,538.1517.1546.,Construction of U/G drain and PCC Road Paray Lal Paswan to Nitesh kumar  in ward no-22A,99000.0,NIT NO-18/E/PATLIPUTRA/2021  Gr-13,17-01-2022,180,INR,,101,101,1557,1546,1,N,,7,17-01-2022,99000.0
18341,"EC Approved Sandghats of Bhojpur (Cluster-11)
Karbasin (MINEABLE QUANTITY -9275075 CFT)","EC Approved Sandghats of Bhojpur (Cluster-11)
Karbasin (MINEABLE QUANTITY -9275075 CFT)",538.2005.,"EC Approved Sandghats of Bhojpur (Cluster-11)
Karbasin (MINEABLE QUANTITY -9275075 CFT)",32619280.0,BSMCL-07/2021-22/BHOJPUR/CLUSTER- 11,20-01-2022,180,INR,,102,121,1559,2005,1,N,,7,20-01-2022,32619280.0
18710,WORK- CONSTRUCTION   OF  BOUNDARY WALL AT 33/11 KV PSS GHUSKHURI UNDER CIVIL DIVISION SHEKHPURA.,WORK- CONSTRUCTION   OF  BOUNDARY WALL AT 33/11 KV PSS GHUSKHURI UNDER CIVIL DIVISION SHEKHPURA.,538.1395.1403.1404.1617.,WORK- CONSTRUCTION   OF  BOUNDARY WALL AT 33/11 KV PSS GHUSKHURI UNDER CIVIL DIVISION SHEKHPURA.,1696000.0,02/PR/SBPDCL/2022,08-02-2022,180,INR,,101,101,1557,1617,2,N,,7,08-02-2022,1696000.0
18303,EC APPROVED SANDGHATS OF ROHTAS (CLUSTER-20) RAMDIHRA GHAT-1(MINEABLE QUANTITY -8135424CFT),EC APPROVED SANDGHATS OF ROHTAS (CLUSTER-20) RAMDIHRA GHAT-1(MINEABLE QUANTITY -8135424CFT),538.2005.,EC APPROVED SANDGHATS OF ROHTAS (CLUSTER-20) RAMDIHRA GHAT-1(MINEABLE QUANTITY -8135424CFT),72736204.0,BSMCL/07/2021-22 /ROHTAS/CLUSTER-20,20-01-2022,180,INR,,102,121,1559,2005,1,N,,4,20-01-2022,72736204.0
18073,Contruction of Paver Block Road and Hume Pipe Drain from house of Satrodhan Ji to Jitnaryan Ji via Sanjay Ji to Devi Asthan in Chulahichak Ward no-40 Danapur Nagar Parishad.,Contruction of Paver Block Road and Hume Pipe Drain from house of Satrodhan Ji to Jitnaryan Ji via Sanjay Ji to Devi Asthan in Chulahichak Ward no-40 Danapur Nagar Parishad.,538.800.1334.,Contruction of Paver Block Road and Hume Pipe Drain from house of Satrodhan Ji to Jitnaryan Ji via Sanjay Ji to Devi Asthan in Chulahichak Ward no-40 Danapur Nagar Parishad.,1383524.0,MCD-NIT-29/2021-22-GR-14,16-01-2022,120,INR,,101,101,1557,1334,1,N,,7,16-01-2022,1383524.0
18323,"EC Approved Sand Ghat of Aurangabad (Cluster-34)  Jivanbigha Ghat, Makhra Ghat and Petarhi ghat:( MINEABLE QUANTITY-3143522.79 CFT)","EC Approved Sand Ghat of Aurangabad (Cluster-34)  Jivanbigha Ghat, Makhra Ghat and Petarhi ghat:( MINEABLE QUANTITY-3143522.79 CFT)",538.2005.,"EC Approved Sand Ghat of Aurangabad (Cluster-34)  Jivanbigha Ghat, Makhra Ghat and Petarhi ghat:( MINEABLE QUANTITY-3143522.79 CFT)",18474833.0,BSMCL/07/2021-22 /AURANGABAD/CLUSTER-34,20-01-2022,180,INR,,102,121,1559,2005,1,N,,4,20-01-2022,18474833.0
