object_id,Preparedness Measures_tenders_awarded_value,timeperiod
10-214-01173,25280256.0,2021_01
10-207-01086,9881364.0,2021_04
10-223-01323,2460187.0,2021_06
10-207-01082,9881364.0,2021_08
10-230-01398,85157220.0,2021_12
10-230-01417,21855269.0,2021_12
10-230-01419,6170095.0,2021_12
10-223-01323,1367107.0,2022_02
10-207-01091,11476466.0,2022_03
10-207-01100,11507129.0,2022_03
10-214-01173,16649734.0,2022_04
10-207-01091,5209915.0,2022_05
10-212-01148,11574963.0,2022_05
10-207-01080,11182908.0,2022_07
10-212-01151,4047923.0,2022_12
10-213-01165,4801807.0,2024_03
10-213-01170,14661043.0,2024_03
10-214-01173,42012972.0,2024_03
10-224-01335,33043500.0,2024_03
10-229-01383,39882152.0,2024_06
10-238-01527,10682300.0,2024_09
10-230-01410,48622530.0,2024_10
10-230-01419,17396018.0,2025_02
10-230-01417,16519454.0,2025_05
10-226-01358,2526387.0,2025_09
10-212-01145,2320701.0,2025_12
10-230-01407,987755020.0,2025_12
