Tender ID :,Tender Title :,Work Description,Organisation Chain,Title,Tender Value in ₹,Tender Ref No :,Publish Date,Bid Validity(Days),Is Multi Currency Allowed For BOQ,Bid Opening Date,Tender Category,Tender Type,Form of contract,Product Category,Allow Two Stage Bidding,Allow Preferential Bidder,Payment Mode,Status,Contract Date :,Awarded Value
20306,Construction of Drain with culvert from Kabristhan chowk to Sita chowk in ward no. 06,Construction of Drain with culvert from Kabristhan chowk to Sita chowk in ward no. 06,538.800.966.,Construction of Drain with culvert from Kabristhan chowk to Sita chowk in ward no. 06,3736800.0,NPH/NIT 02/2021-22/GR-08,2022-03-23,120,INR,,101,101,1557,966,1,N,,7,23-03-2022,3736800.0
20166,Construction of U/G drain and P.C.C. Road work from Chotu ji house to Wasim ji house in ward no-37.,Construction of U/G drain and P.C.C. Road work from Chotu ji house to Wasim ji house in ward no-37.,538.1517.1906.,Construction of U/G drain and P.C.C. Road work from Chotu ji house to Wasim ji house in ward no-37.,85961.0,32/E/NCD/2021-22_GR024,2022-03-17,120,INR,,101,101,1557,1906,1,N,,7,17-03-2022,85961.0
20156,Construction of P.C.C. Road & U/G drain fron Dr Nagendra Sah house to Bakarganj main Nala in ward no-37.,Construction of P.C.C. Road & U/G drain fron Dr Nagendra Sah house to Bakarganj main Nala in ward no-37.,538.1517.1906.,Construction of P.C.C. Road & U/G drain fron Dr Nagendra Sah house to Bakarganj main Nala in ward no-37.,283198.0,32/E/NCD/2021-22_GR015,2022-03-17,120,INR,,101,101,1557,1906,1,N,,6,17-03-2022,283198.0
20606,"Estimate for the construction of soak pit at the site of newly sunk India Mark II handpumps in place of old defunct/ordinary handpumps in the water scarce areas during the last two years as per provision of Jal Jeevan Hariyali Mission (JJHM) year 2021-22.  under P.H. Division Patna East, Patna","Estimate for the construction of soak pit at the site of newly sunk India Mark II handpumps in place of old defunct/ordinary handpumps in the water scarce areas during the last two years as per provision of Jal Jeevan Hariyali Mission (JJHM) year 2021-22.  under P.H. Division Patna East, Patna",538.790.999.1000.1001.,"Estimate for the construction of soak pit at the site of newly sunk India Mark II handpumps in place of old defunct/ordinary handpumps in the water scarce areas during the last two years as per provision of Jal Jeevan Hariyali Mission (JJHM) year 2021-22.  under P.H. Division Patna East, Patna",2235300.0,NIT-35/2021-22(R2)/PATNAEAST,2022-03-31,180,INR,,102,101,1557,1001,2,N,,7,31-03-2022,2235300.0
20243,"Construction of PCC road from Gayan Chand jain house Pramod Laddu house in Sidiya Ghat at ward no.22 under GMC, Gaya","Construction of PCC road from Gayan Chand jain house Pramod Laddu house in Sidiya Ghat at ward no.22 under GMC, Gaya",538.800.888.,"Construction of PCC road from Gayan Chand jain house Pramod Laddu house in Sidiya Ghat at ward no.22 under GMC, Gaya",1042400.0,NIT-24/2021-22/GR12,2022-03-22,120,INR,,101,101,1557,888,1,N,,7,22-03-2022,1042400.0
19840,Contruction of P.C.C. Road from house of Rajendra Mishra to Dk Singh via Sudarshan Singh in Ward no-10 Danapur Nagar Parishad.,Contruction of P.C.C. Road from house of Rajendra Mishra to Dk Singh via Sudarshan Singh in Ward no-10 Danapur Nagar Parishad.,538.800.1334.,Contruction of P.C.C. Road from house of Rajendra Mishra to Dk Singh via Sudarshan Singh in Ward no-10 Danapur Nagar Parishad.,497661.0,MCD-NIT-33/2021-22-GR-04,2022-03-10,120,INR,,101,101,1557,1334,1,N,,7,10-03-2022,497661.0
20092,Detailed estimate for drain and Paver block Road from (i) Hemchand yadav house to Pranel jha house awam (ii) Shyama nand giree house to Rakesh kumar singh house in ward no:- 18 under Nagar parishad Madhepura. during year 2021-22,Detailed estimate for drain and Paver block Road from (i) Hemchand yadav house to Pranel jha house awam (ii) Shyama nand giree house to Rakesh kumar singh house in ward no:- 18 under Nagar parishad Madhepura. during year 2021-22,538.800.896.,Detailed estimate for drain and Paver block Road from (i) Hemchand yadav house to Pranel jha house awam (ii) Shyama nand giree house to Rakesh kumar singh house in ward no:- 18 under Nagar parishad Madhepura. during year 2021-22,449800.0,GROUP40/NIT12/NPMADHEPURA,2022-03-15,90,INR,,101,101,1557,896,1,N,,7,15-03-2022,449800.0
19969,"CONSTRUCTION OF RISING OF MANHOLE AND PCC ROAD FROM H/O 
PAWAN JEE TO H/O SANJEEV JEE IN DHUSADI PKARI. UNDER WARD NO-33 PMC PATNA.","CONSTRUCTION OF RISING OF MANHOLE AND PCC ROAD FROM H/O 
PAWAN JEE TO H/O SANJEEV JEE IN DHUSADI PKARI. UNDER WARD NO-33 PMC PATNA.",538.1517.1545.,"CONSTRUCTION OF RISING OF MANHOLE AND PCC ROAD FROM H/O 
PAWAN JEE TO H/O SANJEEV JEE IN DHUSADI PKARI. UNDER WARD NO-33 PMC PATNA.",374926.0,"19/E/KAN/2022, Group No.-17",2022-03-14,120,INR,,101,101,1557,1545,1,N,,7,14-03-2022,374926.0
20026,A.E. work for Road Protection  in ward no-23 Anandpuri Nala M.S. Pipe Pilling and E.C. Bage Filling .,A.E. work for Road Protection  in ward no-23 Anandpuri Nala M.S. Pipe Pilling and E.C. Bage Filling .,538.1517.1546.,A.E. work for Road Protection  in ward no-23 Anandpuri Nala M.S. Pipe Pilling and E.C. Bage Filling .,703499.0,NIT-05/E/PATLIPUTRA/2022  Gr-03,2022-03-15,180,INR,,101,101,1557,1546,1,N,,7,15-03-2022,703499.0
19687,CONSTRUCTION OF RCC DRAIN FROM NAJMUN KHATUN HOUSE VIA BAUDHI STHAN TO YUGAL SAH HOUSE FOR WARD NO 10,CONSTRUCTION OF RCC DRAIN FROM NAJMUN KHATUN HOUSE VIA BAUDHI STHAN TO YUGAL SAH HOUSE FOR WARD NO 10,538.800.905.,CONSTRUCTION OF RCC DRAIN FROM NAJMUN KHATUN HOUSE VIA BAUDHI STHAN TO YUGAL SAH HOUSE FOR WARD NO 10,1324800.0,NPC/NIT-05/2021-22 GR-33,2022-03-03,120,INR,,101,101,1557,905,1,N,,7,03-03-2022,1324800.0
