Tender ID :,Tender Title :,Work Description,Organisation Chain,Title,Tender Value in ₹,Tender Ref No :,Publish Date,Bid Validity(Days),Is Multi Currency Allowed For BOQ,Bid Opening Date,Tender Category,Tender Type,Form of contract,Product Category,Allow Two Stage Bidding,Allow Preferential Bidder,Payment Mode,Status,Contract Date :,Awarded Value
19121,"Construction of R.C.C.  drain from the house of Indrabali Jha to the house of Kamlesh Jha at Ward No.-29, Under Nagar Parishad, Benipur.","Construction of R.C.C.  drain from the house of Indrabali Jha to the house of Kamlesh Jha at Ward No.-29, Under Nagar Parishad, Benipur.",538.800.890.,"Construction of R.C.C.  drain from the house of Indrabali Jha to the house of Kamlesh Jha at Ward No.-29, Under Nagar Parishad, Benipur.",1577400.0,BMC-NIT-02/2021-22/GR-50,2022-02-15,90,INR,,101,101,1557,890,1,N,,7,15-02-2022,1577400.0
18902,"EC Approved Sand Ghat of Aurangabad (Cluster-10) 
BARUN A:( MINEABLE QUANTITY-6675480 CFT)","EC Approved Sand Ghat of Aurangabad (Cluster-10) 
BARUN A:( MINEABLE QUANTITY-6675480 CFT)",538.2005.,"EC Approved Sand Ghat of Aurangabad (Cluster-10) 
BARUN A:( MINEABLE QUANTITY-6675480 CFT)",39289578.0,BSMCL-09/2021-22/AURANGABAD/CLUSTER-10,2022-02-14,180,INR,,102,121,1559,2005,1,N,,4,13-02-2022,39289578.0
19566,"Ward No. 02, construction of drain from Lala Rajvanshi's house to Bachchan Rajwanshi and pavers block path and drain construction from Bachchan Rajwanshi's house to Shailesh Moti.","Ward No. 02, construction of drain from Lala Rajvanshi's house to Bachchan Rajwanshi and pavers block path and drain construction from Bachchan Rajwanshi's house to Shailesh Moti.",538.800.1964.,"Ward No. 02, construction of drain from Lala Rajvanshi's house to Bachchan Rajwanshi and pavers block path and drain construction from Bachchan Rajwanshi's house to Shailesh Moti.",1002500.0,NIT-06/2021-22/NPR-GR01,2022-02-27,180,INR,,101,101,1557,1964,1,N,,7,27-02-2022,1002500.0
19336,"Construction of  RCC Staging 4Mx3Mx8M High in  At Ward No:-09 Part-2 Nagar Panchayt Marhowrah, Saran.","Construction of  RCC Staging 4Mx3Mx8M High in  At Ward No:-09 Part-2 Nagar Panchayt Marhowrah, Saran.",538.800.1246.,"Construction of  RCC Staging 4Mx3Mx8M High in  At Ward No:-09 Part-2 Nagar Panchayt Marhowrah, Saran.",627066.0,NIT-02/2021-22 Gr-07,2022-02-22,120,INR,,101,101,1557,1246,1,N,,7,22-02-2022,627066.0
19054,"EC Approved Sandghats of LAKHISARAI (CLUSTER- 04)
GHOSIKUNDI (Mineable Quantity -9151112.5 CFT)","EC Approved Sandghats of LAKHISARAI (CLUSTER- 04)
GHOSIKUNDI (Mineable Quantity -9151112.5 CFT)",538.2005.,"EC Approved Sandghats of LAKHISARAI (CLUSTER- 04)
GHOSIKUNDI (Mineable Quantity -9151112.5 CFT)",47593283.0,BSMCL-09/2021-22/LAKHISARAI/CLUSTER- 04,2022-02-15,180,INR,,102,121,1559,2005,1,N,,4,15-02-2022,47593283.0
19368,Construction of Soil Soling & PCC Work From Vital Sharma House to..................Land of Anil Sinha  Ward no- 28.(Detail as per NIT),Construction of Soil Soling & PCC Work From Vital Sharma House to..................Land of Anil Sinha  Ward no- 28.(Detail as per NIT),538.800.825.,Construction of Soil Soling & PCC Work From Vital Sharma House to..................Land of Anil Sinha  Ward no- 28.(Detail as per NIT),962300.0,NP/SHC/NIT04/2021-22/Gr-44,2022-02-23,120,INR,,101,101,1557,825,1,N,,7,23-02-2022,962300.0
19456,"SUPPLYING ,FABRICATION  AND ERECTION OF NEW GATES ,EMBEADED,HOISTING ARRANGEMENT,HOISTING BRIDGE ,PARAPET ,APPROCH LADDER  AND CIVIL WORK AT MAKARI TOLA  IN BAYA RIVER LEFT EMBANKMENT (L/E) AND CHAKROTI DEVSAR NALA   IN BAYA RIVER RIGHT  EMBANKMENT (R/E)  UNDER WATER DRAINGE DIVISION MUZAFFARPUR","SUPPLYING ,FABRICATION  AND ERECTION OF NEW GATES ,EMBEADED,HOISTING ARRANGEMENT,HOISTING BRIDGE ,PARAPET ,APPROCH LADDER  AND CIVIL WORK AT MAKARI TOLA  IN BAYA RIVER LEFT EMBANKMENT (L/E) AND CHAKROTI DEVSAR NALA   IN BAYA RIVER RIGHT  EMBANKMENT (R/E)  UNDER WATER DRAINGE DIVISION MUZAFFARPUR",538.731.1051.1056.,"SUPPLYING ,FABRICATION  AND ERECTION OF NEW GATES ,EMBEADED,HOISTING ARRANGEMENT,HOISTING BRIDGE ,PARAPET ,APPROCH LADDER  AND CIVIL WORK AT MAKARI TOLA  IN BAYA RIVER LEFT EMBANKMENT (L/E) AND CHAKROTI DEVSAR NALA   IN BAYA RIVER RIGHT  EMBANKMENT (R/E)  UNDER WATER DRAINGE DIVISION MUZAFFARPUR",1838571.0,02/2021-22-GR-16/IMD/MUZAFFARPUR,2022-02-27,120,INR,,101,101,1556,1056,2,N,,7,25-02-2022,1838571.0
18710,WORK- CONSTRUCTION   OF  BOUNDARY WALL AT 33/11 KV PSS GHUSKHURI UNDER CIVIL DIVISION SHEKHPURA.,WORK- CONSTRUCTION   OF  BOUNDARY WALL AT 33/11 KV PSS GHUSKHURI UNDER CIVIL DIVISION SHEKHPURA.,538.1395.1403.1404.1617.,WORK- CONSTRUCTION   OF  BOUNDARY WALL AT 33/11 KV PSS GHUSKHURI UNDER CIVIL DIVISION SHEKHPURA.,1696000.0,02/PR/SBPDCL/2022,2022-02-08,180,INR,,101,101,1557,1617,2,N,,7,08-02-2022,1696000.0
19292,"Comprehensive Housekeeping, Maintenance and operation contract (for 2 years) of   MAHABODHI CULTURAL CENTRE AT BODHGAYA, GAYA .","Comprehensive Housekeeping, Maintenance and operation contract (for 2 years) of   MAHABODHI CULTURAL CENTRE AT BODHGAYA, GAYA .",538.1026.1095.1185.1186.,"Comprehensive Housekeeping, Maintenance and operation contract (for 2 years) of   MAHABODHI CULTURAL CENTRE AT BODHGAYA, GAYA .",0.0,NIQ-01/GAYA/BCD/2021-22,2022-02-21,120,INR,,102,101,1554,1186,2,N,,6,21-02-2022,0.0
19428,Construction of U/G drain and PCC Road from Bari Path in Mantu Gali in ward no. 40.,Construction of U/G drain and PCC Road from Bari Path in Mantu Gali in ward no. 40.,538.1517.1914.,Construction of U/G drain and PCC Road from Bari Path in Mantu Gali in ward no. 40.,275028.0,"03/E/Bankipur/2022, Group No. 20",2022-02-24,120,INR,,101,101,1557,1914,1,N,,4,24-02-2022,275028.0
